packageLabel,evidenceID,relativePath,masterOrDerivative,fileRole,sha256,sizeBytes,mimeType,sourceVideo,timestamp,environmentCandidate,menuID,catalogID,view,captureDate,researcher,verificationState,supersessionState,validationState,notes
PRIMARY RESEARCH CANDIDATE — NOT PRODUCTION VERIFIED,evidence-frame-cf27_xboxunknown_rtg_head_018-right_3q,data/research/cf27/generated/full-resolution-frames/head-templates-faces-001-029/CF27_XBOXUNKNOWN_RTG_HEAD_018/CF27_XBOXUNKNOWN_RTG_HEAD_018_RIGHT_3Q_video-003_45p52s.png,derivative,standardAngleDerivativeFrame,a66c82f7596c860d826ba8b2bd311c60390b711e2a34b253321f99b65333b02d,1554005,image/png,video-003,45.52,env-cf27-research-video-001-rtg-path,cf27-menu-head-skin-head-template,CF27_XBOXUNKNOWN_RTG_HEAD_018,RIGHT_3Q,2026-07-13T01:20:02.000000Z,UNKNOWN_RESEARCHER,PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,CURRENT,valid,Full-screen frame selected from the stable selected-label range using fast local seek. Recorded source timestamp is exact to the extraction plan; decoded frame may resolve to the nearest available video frame. Angle labels are approximate and require verifier confirmation before production use. Angle label status: approximate_from_rotation_sequence. Category: Head Template.
PRIMARY RESEARCH CANDIDATE — NOT PRODUCTION VERIFIED,evidence-frame-cf27_xboxunknown_rtg_head_018-right_profile,data/research/cf27/generated/full-resolution-frames/head-templates-faces-001-029/CF27_XBOXUNKNOWN_RTG_HEAD_018/CF27_XBOXUNKNOWN_RTG_HEAD_018_RIGHT_PROFILE_video-003_44p76s.png,derivative,standardAngleDerivativeFrame,99e3f877134bdf4c0ffc2bf908d4f0583d86524912bb2e3cc59c68f477ff653d,1565858,image/png,video-003,44.76,env-cf27-research-video-001-rtg-path,cf27-menu-head-skin-head-template,CF27_XBOXUNKNOWN_RTG_HEAD_018,RIGHT_PROFILE,2026-07-13T01:20:02.000000Z,UNKNOWN_RESEARCHER,PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,CURRENT,valid,Full-screen frame selected from the stable selected-label range using fast local seek. Recorded source timestamp is exact to the extraction plan; decoded frame may resolve to the nearest available video frame. Angle labels are approximate and require verifier confirmation before production use. Angle label status: approximate_from_rotation_sequence. Category: Head Template.
PRIMARY RESEARCH CANDIDATE — NOT PRODUCTION VERIFIED,evidence-frame-cf27_xboxunknown_rtg_head_019-front,data/research/cf27/generated/full-resolution-frames/head-templates-faces-001-029/CF27_XBOXUNKNOWN_RTG_HEAD_019/CF27_XBOXUNKNOWN_RTG_HEAD_019_FRONT_video-003_49p74s.png,derivative,standardAngleDerivativeFrame,9597085cc08044a3346ac7f4dea2b6dacb5e6aa1158b407b36b7cad8bcd3ecdc,1335906,image/png,video-003,49.74,env-cf27-research-video-001-rtg-path,cf27-menu-head-skin-head-template,CF27_XBOXUNKNOWN_RTG_HEAD_019,FRONT,2026-07-13T01:20:02.000000Z,UNKNOWN_RESEARCHER,PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,CURRENT,valid,Full-screen frame selected from the stable selected-label range using fast local seek. Recorded source timestamp is exact to the extraction plan; decoded frame may resolve to the nearest available video frame. Angle labels are approximate and require verifier confirmation before production use. Angle label status: approximate_from_rotation_sequence. Category: Head Template.
PRIMARY RESEARCH CANDIDATE — NOT PRODUCTION VERIFIED,evidence-frame-cf27_xboxunknown_rtg_head_019-left_3q,data/research/cf27/generated/full-resolution-frames/head-templates-faces-001-029/CF27_XBOXUNKNOWN_RTG_HEAD_019/CF27_XBOXUNKNOWN_RTG_HEAD_019_LEFT_3Q_video-003_50p49s.png,derivative,standardAngleDerivativeFrame,7e9a8cfa6b5550647d2479afc734c3233e515d797cdfcb3399959789b1d7242d,1532767,image/png,video-003,50.49,env-cf27-research-video-001-rtg-path,cf27-menu-head-skin-head-template,CF27_XBOXUNKNOWN_RTG_HEAD_019,LEFT_3Q,2026-07-13T01:20:02.000000Z,UNKNOWN_RESEARCHER,PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,CURRENT,valid,Full-screen frame selected from the stable selected-label range using fast local seek. Recorded source timestamp is exact to the extraction plan; decoded frame may resolve to the nearest available video frame. Angle labels are approximate and require verifier confirmation before production use. Angle label status: approximate_from_rotation_sequence. Category: Head Template.
PRIMARY RESEARCH CANDIDATE — NOT PRODUCTION VERIFIED,evidence-frame-cf27_xboxunknown_rtg_head_019-left_profile,data/research/cf27/generated/full-resolution-frames/head-templates-faces-001-029/CF27_XBOXUNKNOWN_RTG_HEAD_019/CF27_XBOXUNKNOWN_RTG_HEAD_019_LEFT_PROFILE_video-003_51p25s.png,derivative,standardAngleDerivativeFrame,f99c8cbf266442adf0fd588b55a3140573d787f000d3522de18163fe7e6c3012,1615335,image/png,video-003,51.25,env-cf27-research-video-001-rtg-path,cf27-menu-head-skin-head-template,CF27_XBOXUNKNOWN_RTG_HEAD_019,LEFT_PROFILE,2026-07-13T01:20:02.000000Z,UNKNOWN_RESEARCHER,PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,CURRENT,valid,Full-screen frame selected from the stable selected-label range using fast local seek. Recorded source timestamp is exact to the extraction plan; decoded frame may resolve to the nearest available video frame. Angle labels are approximate and require verifier confirmation before production use. Angle label status: approximate_from_rotation_sequence. Category: Head Template.
PRIMARY RESEARCH CANDIDATE — NOT PRODUCTION VERIFIED,evidence-frame-cf27_xboxunknown_rtg_head_019-menu,data/research/cf27/generated/full-resolution-frames/head-templates-faces-001-029/CF27_XBOXUNKNOWN_RTG_HEAD_019/CF27_XBOXUNKNOWN_RTG_HEAD_019_MENU_video-003_49p36s.png,derivative,menuEvidenceFrame,bc7b8862d36cbc0d0f4bf93e9e37c5b32799ea514a8eeb5e93b54644e4604f18,1264278,image/png,video-003,49.36,env-cf27-research-video-001-rtg-path,cf27-menu-head-skin-head-template,CF27_XBOXUNKNOWN_RTG_HEAD_019,MENU,2026-07-13T01:20:02.000000Z,UNKNOWN_RESEARCHER,PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,CURRENT,valid,Full-screen frame selected from the stable selected-label range using fast local seek. Recorded source timestamp is exact to the extraction plan; decoded frame may resolve to the nearest available video frame. Angle labels are approximate and require verifier confirmation before production use. Angle label status: menu_evidence. Category: Head Template.
PRIMARY RESEARCH CANDIDATE — NOT PRODUCTION VERIFIED,evidence-frame-cf27_xboxunknown_rtg_head_019-rear,data/research/cf27/generated/full-resolution-frames/head-templates-faces-001-029/CF27_XBOXUNKNOWN_RTG_HEAD_019/CF27_XBOXUNKNOWN_RTG_HEAD_019_REAR_video-003_52p00s.png,derivative,standardAngleDerivativeFrame,c55a5c3d3fe4bd5c7685290638bdbbc74b12d2f8b1b88439c7aaed461d8eb46f,1566247,image/png,video-003,52,env-cf27-research-video-001-rtg-path,cf27-menu-head-skin-head-template,CF27_XBOXUNKNOWN_RTG_HEAD_019,REAR,2026-07-13T01:20:02.000000Z,UNKNOWN_RESEARCHER,PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,CURRENT,valid,Full-screen frame selected from the stable selected-label range using fast local seek. Recorded source timestamp is exact to the extraction plan; decoded frame may resolve to the nearest available video frame. Angle labels are approximate and require verifier confirmation before production use. Angle label status: approximate_from_rotation_sequence. Category: Head Template.
PRIMARY RESEARCH CANDIDATE — NOT PRODUCTION VERIFIED,evidence-frame-cf27_xboxunknown_rtg_head_019-right_3q,data/research/cf27/generated/full-resolution-frames/head-templates-faces-001-029/CF27_XBOXUNKNOWN_RTG_HEAD_019/CF27_XBOXUNKNOWN_RTG_HEAD_019_RIGHT_3Q_video-003_53p52s.png,derivative,standardAngleDerivativeFrame,3985465a921dd46db92642d4c68d48157f4d05a6881ed233375884e8eeb00d23,1487102,image/png,video-003,53.52,env-cf27-research-video-001-rtg-path,cf27-menu-head-skin-head-template,CF27_XBOXUNKNOWN_RTG_HEAD_019,RIGHT_3Q,2026-07-13T01:20:02.000000Z,UNKNOWN_RESEARCHER,PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,CURRENT,valid,Full-screen frame selected from the stable selected-label range using fast local seek. Recorded source timestamp is exact to the extraction plan; decoded frame may resolve to the nearest available video frame. Angle labels are approximate and require verifier confirmation before production use. Angle label status: approximate_from_rotation_sequence. Category: Head Template.
PRIMARY RESEARCH CANDIDATE — NOT PRODUCTION VERIFIED,evidence-frame-cf27_xboxunknown_rtg_head_019-right_profile,data/research/cf27/generated/full-resolution-frames/head-templates-faces-001-029/CF27_XBOXUNKNOWN_RTG_HEAD_019/CF27_XBOXUNKNOWN_RTG_HEAD_019_RIGHT_PROFILE_video-003_52p76s.png,derivative,standardAngleDerivativeFrame,a5b89f4d7646afcbb0d6055168fefa69195cb03239cecd5fcb0010bbde1b25d5,1562119,image/png,video-003,52.76,env-cf27-research-video-001-rtg-path,cf27-menu-head-skin-head-template,CF27_XBOXUNKNOWN_RTG_HEAD_019,RIGHT_PROFILE,2026-07-13T01:20:02.000000Z,UNKNOWN_RESEARCHER,PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,CURRENT,valid,Full-screen frame selected from the stable selected-label range using fast local seek. Recorded source timestamp is exact to the extraction plan; decoded frame may resolve to the nearest available video frame. Angle labels are approximate and require verifier confirmation before production use. Angle label status: approximate_from_rotation_sequence. Category: Head Template.
PRIMARY RESEARCH CANDIDATE — NOT PRODUCTION VERIFIED,evidence-frame-cf27_xboxunknown_rtg_head_020-front,data/research/cf27/generated/full-resolution-frames/head-templates-faces-001-029/CF27_XBOXUNKNOWN_RTG_HEAD_020/CF27_XBOXUNKNOWN_RTG_HEAD_020_FRONT_video-003_69p74s.png,derivative,standardAngleDerivativeFrame,b92e1cb9ef439fa36b73a1498c4dad9f910010ddcb38b6b86f580b67add6e27a,1417925,image/png,video-003,69.74,env-cf27-research-video-001-rtg-path,cf27-menu-head-skin-head-template,CF27_XBOXUNKNOWN_RTG_HEAD_020,FRONT,2026-07-13T01:20:02.000000Z,UNKNOWN_RESEARCHER,PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,CURRENT,valid,Full-screen frame selected from the stable selected-label range using fast local seek. Recorded source timestamp is exact to the extraction plan; decoded frame may resolve to the nearest available video frame. Angle labels are approximate and require verifier confirmation before production use. Angle label status: approximate_from_rotation_sequence. Category: Head Template.
PRIMARY RESEARCH CANDIDATE — NOT PRODUCTION VERIFIED,evidence-frame-cf27_xboxunknown_rtg_head_020-left_3q,data/research/cf27/generated/full-resolution-frames/head-templates-faces-001-029/CF27_XBOXUNKNOWN_RTG_HEAD_020/CF27_XBOXUNKNOWN_RTG_HEAD_020_LEFT_3Q_video-003_70p49s.png,derivative,standardAngleDerivativeFrame,9fa30cd435035ba98e595987b8075d27d543d8896b53d5f2dac1ede876f736f4,1589728,image/png,video-003,70.49,env-cf27-research-video-001-rtg-path,cf27-menu-head-skin-head-template,CF27_XBOXUNKNOWN_RTG_HEAD_020,LEFT_3Q,2026-07-13T01:20:02.000000Z,UNKNOWN_RESEARCHER,PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,CURRENT,valid,Full-screen frame selected from the stable selected-label range using fast local seek. Recorded source timestamp is exact to the extraction plan; decoded frame may resolve to the nearest available video frame. Angle labels are approximate and require verifier confirmation before production use. Angle label status: approximate_from_rotation_sequence. Category: Head Template.
PRIMARY RESEARCH CANDIDATE — NOT PRODUCTION VERIFIED,evidence-frame-cf27_xboxunknown_rtg_head_020-left_profile,data/research/cf27/generated/full-resolution-frames/head-templates-faces-001-029/CF27_XBOXUNKNOWN_RTG_HEAD_020/CF27_XBOXUNKNOWN_RTG_HEAD_020_LEFT_PROFILE_video-003_71p25s.png,derivative,standardAngleDerivativeFrame,a694ba78a3da744ff2222a1cca9f78abaad677e588cba631add43fd3bb2fc6a2,1558632,image/png,video-003,71.25,env-cf27-research-video-001-rtg-path,cf27-menu-head-skin-head-template,CF27_XBOXUNKNOWN_RTG_HEAD_020,LEFT_PROFILE,2026-07-13T01:20:02.000000Z,UNKNOWN_RESEARCHER,PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,CURRENT,valid,Full-screen frame selected from the stable selected-label range using fast local seek. Recorded source timestamp is exact to the extraction plan; decoded frame may resolve to the nearest available video frame. Angle labels are approximate and require verifier confirmation before production use. Angle label status: approximate_from_rotation_sequence. Category: Head Template.
PRIMARY RESEARCH CANDIDATE — NOT PRODUCTION VERIFIED,evidence-frame-cf27_xboxunknown_rtg_head_020-menu,data/research/cf27/generated/full-resolution-frames/head-templates-faces-001-029/CF27_XBOXUNKNOWN_RTG_HEAD_020/CF27_XBOXUNKNOWN_RTG_HEAD_020_MENU_video-003_69p36s.png,derivative,menuEvidenceFrame,d4b787734a55274af5481573f3b72443254bac036fe03f31c1c7c1d7baf5e05a,1433775,image/png,video-003,69.36,env-cf27-research-video-001-rtg-path,cf27-menu-head-skin-head-template,CF27_XBOXUNKNOWN_RTG_HEAD_020,MENU,2026-07-13T01:20:02.000000Z,UNKNOWN_RESEARCHER,PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,CURRENT,valid,Full-screen frame selected from the stable selected-label range using fast local seek. Recorded source timestamp is exact to the extraction plan; decoded frame may resolve to the nearest available video frame. Angle labels are approximate and require verifier confirmation before production use. Angle label status: menu_evidence. Category: Head Template.
PRIMARY RESEARCH CANDIDATE — NOT PRODUCTION VERIFIED,evidence-frame-cf27_xboxunknown_rtg_head_020-rear,data/research/cf27/generated/full-resolution-frames/head-templates-faces-001-029/CF27_XBOXUNKNOWN_RTG_HEAD_020/CF27_XBOXUNKNOWN_RTG_HEAD_020_REAR_video-003_72p00s.png,derivative,standardAngleDerivativeFrame,23bb2d5b4e7ff938a1257179980bbfd0ea472c66834abc51d0fe871e39a145c4,1535514,image/png,video-003,72,env-cf27-research-video-001-rtg-path,cf27-menu-head-skin-head-template,CF27_XBOXUNKNOWN_RTG_HEAD_020,REAR,2026-07-13T01:20:02.000000Z,UNKNOWN_RESEARCHER,PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,CURRENT,valid,Full-screen frame selected from the stable selected-label range using fast local seek. Recorded source timestamp is exact to the extraction plan; decoded frame may resolve to the nearest available video frame. Angle labels are approximate and require verifier confirmation before production use. Angle label status: approximate_from_rotation_sequence. Category: Head Template.
PRIMARY RESEARCH CANDIDATE — NOT PRODUCTION VERIFIED,evidence-frame-cf27_xboxunknown_rtg_head_020-right_3q,data/research/cf27/generated/full-resolution-frames/head-templates-faces-001-029/CF27_XBOXUNKNOWN_RTG_HEAD_020/CF27_XBOXUNKNOWN_RTG_HEAD_020_RIGHT_3Q_video-003_73p52s.png,derivative,standardAngleDerivativeFrame,9f105727b29209efec5f61622693f2399311b8214b31921c07689676eff00951,1418545,image/png,video-003,73.52,env-cf27-research-video-001-rtg-path,cf27-menu-head-skin-head-template,CF27_XBOXUNKNOWN_RTG_HEAD_020,RIGHT_3Q,2026-07-13T01:20:02.000000Z,UNKNOWN_RESEARCHER,PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,CURRENT,valid,Full-screen frame selected from the stable selected-label range using fast local seek. Recorded source timestamp is exact to the extraction plan; decoded frame may resolve to the nearest available video frame. Angle labels are approximate and require verifier confirmation before production use. Angle label status: approximate_from_rotation_sequence. Category: Head Template.
PRIMARY RESEARCH CANDIDATE — NOT PRODUCTION VERIFIED,evidence-frame-cf27_xboxunknown_rtg_head_020-right_profile,data/research/cf27/generated/full-resolution-frames/head-templates-faces-001-029/CF27_XBOXUNKNOWN_RTG_HEAD_020/CF27_XBOXUNKNOWN_RTG_HEAD_020_RIGHT_PROFILE_video-003_72p76s.png,derivative,standardAngleDerivativeFrame,4e88d702b44ad691b553f15d54ec62e8472ed40a669172dcefec556886d9b5e1,1301757,image/png,video-003,72.76,env-cf27-research-video-001-rtg-path,cf27-menu-head-skin-head-template,CF27_XBOXUNKNOWN_RTG_HEAD_020,RIGHT_PROFILE,2026-07-13T01:20:02.000000Z,UNKNOWN_RESEARCHER,PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,CURRENT,valid,Full-screen frame selected from the stable selected-label range using fast local seek. Recorded source timestamp is exact to the extraction plan; decoded frame may resolve to the nearest available video frame. Angle labels are approximate and require verifier confirmation before production use. Angle label status: approximate_from_rotation_sequence. Category: Head Template.
PRIMARY RESEARCH CANDIDATE — NOT PRODUCTION VERIFIED,evidence-frame-cf27_xboxunknown_rtg_head_021-front,data/research/cf27/generated/full-resolution-frames/head-templates-faces-001-029/CF27_XBOXUNKNOWN_RTG_HEAD_021/CF27_XBOXUNKNOWN_RTG_HEAD_021_FRONT_video-003_81p08s.png,derivative,standardAngleDerivativeFrame,6351577ea1de634057d953b6fa4afc1bab8bafd1744ac18c9c8d87df132c56a5,1290256,image/png,video-003,81.08,env-cf27-research-video-001-rtg-path,cf27-menu-head-skin-head-template,CF27_XBOXUNKNOWN_RTG_HEAD_021,FRONT,2026-07-13T01:20:02.000000Z,UNKNOWN_RESEARCHER,PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,CURRENT,valid,Full-screen frame selected from the stable selected-label range using fast local seek. Recorded source timestamp is exact to the extraction plan; decoded frame may resolve to the nearest available video frame. Angle labels are approximate and require verifier confirmation before production use. Angle label status: approximate_from_rotation_sequence. Category: Head Template.
PRIMARY RESEARCH CANDIDATE — NOT PRODUCTION VERIFIED,evidence-frame-cf27_xboxunknown_rtg_head_021-left_3q,data/research/cf27/generated/full-resolution-frames/head-templates-faces-001-029/CF27_XBOXUNKNOWN_RTG_HEAD_021/CF27_XBOXUNKNOWN_RTG_HEAD_021_LEFT_3Q_video-003_81p47s.png,derivative,standardAngleDerivativeFrame,53d7bb44dd4e5ccc0f763f092dd3896186479f1a28179891b343a2ab3a1fc58d,1306742,image/png,video-003,81.47,env-cf27-research-video-001-rtg-path,cf27-menu-head-skin-head-template,CF27_XBOXUNKNOWN_RTG_HEAD_021,LEFT_3Q,2026-07-13T01:20:02.000000Z,UNKNOWN_RESEARCHER,PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,CURRENT,valid,Full-screen frame selected from the stable selected-label range using fast local seek. Recorded source timestamp is exact to the extraction plan; decoded frame may resolve to the nearest available video frame. Angle labels are approximate and require verifier confirmation before production use. Angle label status: approximate_from_rotation_sequence. Category: Head Template.
PRIMARY RESEARCH CANDIDATE — NOT PRODUCTION VERIFIED,evidence-frame-cf27_xboxunknown_rtg_head_021-left_profile,data/research/cf27/generated/full-resolution-frames/head-templates-faces-001-029/CF27_XBOXUNKNOWN_RTG_HEAD_021/CF27_XBOXUNKNOWN_RTG_HEAD_021_LEFT_PROFILE_video-003_81p87s.png,derivative,standardAngleDerivativeFrame,09085fbd65e413d8a8d1321bcd08e2bf54a5388b2b2822d9c8eab441528807e5,1340684,image/png,video-003,81.87,env-cf27-research-video-001-rtg-path,cf27-menu-head-skin-head-template,CF27_XBOXUNKNOWN_RTG_HEAD_021,LEFT_PROFILE,2026-07-13T01:20:02.000000Z,UNKNOWN_RESEARCHER,PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,CURRENT,valid,Full-screen frame selected from the stable selected-label range using fast local seek. Recorded source timestamp is exact to the extraction plan; decoded frame may resolve to the nearest available video frame. Angle labels are approximate and require verifier confirmation before production use. Angle label status: approximate_from_rotation_sequence. Category: Head Template.
PRIMARY RESEARCH CANDIDATE — NOT PRODUCTION VERIFIED,evidence-frame-cf27_xboxunknown_rtg_head_021-menu,data/research/cf27/generated/full-resolution-frames/head-templates-faces-001-029/CF27_XBOXUNKNOWN_RTG_HEAD_021/CF27_XBOXUNKNOWN_RTG_HEAD_021_MENU_video-003_80p88s.png,derivative,menuEvidenceFrame,68168fc8e7bf8f5418477add80fc2d7b957b5d40211457e6dcdc841e207fc586,1306439,image/png,video-003,80.88,env-cf27-research-video-001-rtg-path,cf27-menu-head-skin-head-template,CF27_XBOXUNKNOWN_RTG_HEAD_021,MENU,2026-07-13T01:20:02.000000Z,UNKNOWN_RESEARCHER,PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,CURRENT,valid,Full-screen frame selected from the stable selected-label range using fast local seek. Recorded source timestamp is exact to the extraction plan; decoded frame may resolve to the nearest available video frame. Angle labels are approximate and require verifier confirmation before production use. Angle label status: menu_evidence. Category: Head Template.
PRIMARY RESEARCH CANDIDATE — NOT PRODUCTION VERIFIED,evidence-frame-cf27_xboxunknown_rtg_head_021-rear,data/research/cf27/generated/full-resolution-frames/head-templates-faces-001-029/CF27_XBOXUNKNOWN_RTG_HEAD_021/CF27_XBOXUNKNOWN_RTG_HEAD_021_REAR_video-003_82p26s.png,derivative,standardAngleDerivativeFrame,6efe6ab3c69fb62ff5daa39e3c41c9a4d0712fac86312756e6cee608d7f37846,1294247,image/png,video-003,82.26,env-cf27-research-video-001-rtg-path,cf27-menu-head-skin-head-template,CF27_XBOXUNKNOWN_RTG_HEAD_021,REAR,2026-07-13T01:20:02.000000Z,UNKNOWN_RESEARCHER,PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,CURRENT,valid,Full-screen frame selected from the stable selected-label range using fast local seek. Recorded source timestamp is exact to the extraction plan; decoded frame may resolve to the nearest available video frame. Angle labels are approximate and require verifier confirmation before production use. Angle label status: approximate_from_rotation_sequence. Category: Head Template.
PRIMARY RESEARCH CANDIDATE — NOT PRODUCTION VERIFIED,evidence-frame-cf27_xboxunknown_rtg_head_021-right_3q,data/research/cf27/generated/full-resolution-frames/head-templates-faces-001-029/CF27_XBOXUNKNOWN_RTG_HEAD_021/CF27_XBOXUNKNOWN_RTG_HEAD_021_RIGHT_3Q_video-003_83p06s.png,derivative,standardAngleDerivativeFrame,147a11d0bc14e25c873f4bac29c3091c32fd72233182630c539f49cc6bf1c11f,1301974,image/png,video-003,83.06,env-cf27-research-video-001-rtg-path,cf27-menu-head-skin-head-template,CF27_XBOXUNKNOWN_RTG_HEAD_021,RIGHT_3Q,2026-07-13T01:20:02.000000Z,UNKNOWN_RESEARCHER,PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,CURRENT,valid,Full-screen frame selected from the stable selected-label range using fast local seek. Recorded source timestamp is exact to the extraction plan; decoded frame may resolve to the nearest available video frame. Angle labels are approximate and require verifier confirmation before production use. Angle label status: approximate_from_rotation_sequence. Category: Head Template.
PRIMARY RESEARCH CANDIDATE — NOT PRODUCTION VERIFIED,evidence-frame-cf27_xboxunknown_rtg_head_021-right_profile,data/research/cf27/generated/full-resolution-frames/head-templates-faces-001-029/CF27_XBOXUNKNOWN_RTG_HEAD_021/CF27_XBOXUNKNOWN_RTG_HEAD_021_RIGHT_PROFILE_video-003_82p66s.png,derivative,standardAngleDerivativeFrame,ad27eb1f49f50b8207ff08f6d4c18f286404a829b7c40e37bbe5edd977484d93,1292932,image/png,video-003,82.66,env-cf27-research-video-001-rtg-path,cf27-menu-head-skin-head-template,CF27_XBOXUNKNOWN_RTG_HEAD_021,RIGHT_PROFILE,2026-07-13T01:20:02.000000Z,UNKNOWN_RESEARCHER,PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,CURRENT,valid,Full-screen frame selected from the stable selected-label range using fast local seek. Recorded source timestamp is exact to the extraction plan; decoded frame may resolve to the nearest available video frame. Angle labels are approximate and require verifier confirmation before production use. Angle label status: approximate_from_rotation_sequence. Category: Head Template.
PRIMARY RESEARCH CANDIDATE — NOT PRODUCTION VERIFIED,evidence-frame-cf27_xboxunknown_rtg_head_022-front,data/research/cf27/generated/full-resolution-frames/head-templates-faces-001-029/CF27_XBOXUNKNOWN_RTG_HEAD_022/CF27_XBOXUNKNOWN_RTG_HEAD_022_FRONT_video-003_76p86s.png,derivative,standardAngleDerivativeFrame,11138f24a54f4ec562a325c9662d562fb713f0d6081ded1c347fa9542544b703,1374502,image/png,video-003,76.86,env-cf27-research-video-001-rtg-path,cf27-menu-head-skin-head-template,CF27_XBOXUNKNOWN_RTG_HEAD_022,FRONT,2026-07-13T01:20:02.000000Z,UNKNOWN_RESEARCHER,PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,CURRENT,valid,Full-screen frame selected from the stable selected-label range using fast local seek. Recorded source timestamp is exact to the extraction plan; decoded frame may resolve to the nearest available video frame. Angle labels are approximate and require verifier confirmation before production use. Angle label status: approximate_from_rotation_sequence. Category: Head Template.
PRIMARY RESEARCH CANDIDATE — NOT PRODUCTION VERIFIED,evidence-frame-cf27_xboxunknown_rtg_head_022-left_3q,data/research/cf27/generated/full-resolution-frames/head-templates-faces-001-029/CF27_XBOXUNKNOWN_RTG_HEAD_022/CF27_XBOXUNKNOWN_RTG_HEAD_022_LEFT_3Q_video-003_77p13s.png,derivative,standardAngleDerivativeFrame,a490725b6233dc749fbbb30c967f31b7abd763e351eb7d408d817c8cbd13657e,1356437,image/png,video-003,77.13,env-cf27-research-video-001-rtg-path,cf27-menu-head-skin-head-template,CF27_XBOXUNKNOWN_RTG_HEAD_022,LEFT_3Q,2026-07-13T01:20:02.000000Z,UNKNOWN_RESEARCHER,PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,CURRENT,valid,Full-screen frame selected from the stable selected-label range using fast local seek. Recorded source timestamp is exact to the extraction plan; decoded frame may resolve to the nearest available video frame. Angle labels are approximate and require verifier confirmation before production use. Angle label status: approximate_from_rotation_sequence. Category: Head Template.
PRIMARY RESEARCH CANDIDATE — NOT PRODUCTION VERIFIED,evidence-frame-cf27_xboxunknown_rtg_head_022-left_profile,data/research/cf27/generated/full-resolution-frames/head-templates-faces-001-029/CF27_XBOXUNKNOWN_RTG_HEAD_022/CF27_XBOXUNKNOWN_RTG_HEAD_022_LEFT_PROFILE_video-003_77p41s.png,derivative,standardAngleDerivativeFrame,2a59d0e4f86c8d63a1b9bf0627d0aa946fb0a4c5a16b9a8923fe42322f968a36,1348998,image/png,video-003,77.41,env-cf27-research-video-001-rtg-path,cf27-menu-head-skin-head-template,CF27_XBOXUNKNOWN_RTG_HEAD_022,LEFT_PROFILE,2026-07-13T01:20:02.000000Z,UNKNOWN_RESEARCHER,PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,CURRENT,valid,Full-screen frame selected from the stable selected-label range using fast local seek. Recorded source timestamp is exact to the extraction plan; decoded frame may resolve to the nearest available video frame. Angle labels are approximate and require verifier confirmation before production use. Angle label status: approximate_from_rotation_sequence. Category: Head Template.
PRIMARY RESEARCH CANDIDATE — NOT PRODUCTION VERIFIED,evidence-frame-cf27_xboxunknown_rtg_head_022-menu,data/research/cf27/generated/full-resolution-frames/head-templates-faces-001-029/CF27_XBOXUNKNOWN_RTG_HEAD_022/CF27_XBOXUNKNOWN_RTG_HEAD_022_MENU_video-003_76p72s.png,derivative,menuEvidenceFrame,a6ece7308275792c2fa20dbe7180e0e6280fa14408abf7c4c565a95cc07b2012,1434072,image/png,video-003,76.72,env-cf27-research-video-001-rtg-path,cf27-menu-head-skin-head-template,CF27_XBOXUNKNOWN_RTG_HEAD_022,MENU,2026-07-13T01:20:02.000000Z,UNKNOWN_RESEARCHER,PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,CURRENT,valid,Full-screen frame selected from the stable selected-label range using fast local seek. Recorded source timestamp is exact to the extraction plan; decoded frame may resolve to the nearest available video frame. Angle labels are approximate and require verifier confirmation before production use. Angle label status: menu_evidence. Category: Head Template.
