video_id,original_filename,canonical_filename,source_video_checksum,start_timestamp,end_timestamp,event_type,parent_menu,visible_menu_label,visible_option_label,visible_option_index,native_order,observed_action,confidence,transition_active,transition_contamination,blur_present,obstruction_present,model_fully_loaded,menu_cursor_hides_relevant_information,canonical_settings_changed,usable_for_count,usable_for_order,usable_for_visual_analysis,extracted_frame_path,notes
phase0-video-004,03_Appearance_Skin_Tone.MP4,04_Skin_Tone.mp4,a65e57da173c1221c9e6472d3cc17ff645871d22ffd2b37fca4f57f83bd75146,52,53.82,option_change,Head & Skin,SKIN TONE,Skin Tone 23,23,23,selected_option_observed,HIGH,false,NO,false,false,FULLY_LOADED,NO,UNKNOWN_NOT_ASSESSED,true,true,true,data/phase-zero/derivative-frames/video-004-tl-023_04-skin-tone-mp4_52p91s.png,Selected native Skin Tone label is directly readable; non-selected swatches in the grid are not indexed as selected options.
phase0-video-005,04_Appearance_Skin_Details.MP4,05_Skin_Details.mp4,a86993245c6762c40ba1e66d4cf3961ba69462eeb6636b20ca0be63e3246b32b,0,7,loading_transition,,Head & Skin / Head Template / Skin Tone navigation,,,,loading_or_transition,LOW,true,YES,false,false,LOADING_OR_TRANSITION,NO,NOT_APPLICABLE,false,false,false,,Navigation into Skin Details; prior Head Template and Skin Tone context is not indexed as newly selected appearance evidence.
phase0-video-005,04_Appearance_Skin_Details.MP4,05_Skin_Details.mp4,a86993245c6762c40ba1e66d4cf3961ba69462eeb6636b20ca0be63e3246b32b,8,8,option_change,Head & Skin,SKIN DETAILS,None,,,selected_option_observed,HIGH,false,NO,false,false,FULLY_LOADED,NO,UNKNOWN_NOT_ASSESSED,true,true,true,data/research/cf27/generated/full-resolution-frames/skin-details-options-001-010/CF27_XBOXUNKNOWN_RTG_SKINDETAILS_001/CF27_XBOXUNKNOWN_RTG_SKINDETAILS_001_MENU_video-005_8p00s.png,Selected native Skin Details label is directly readable; neighboring thumbnail tiles are non-selected.
phase0-video-005,04_Appearance_Skin_Details.MP4,05_Skin_Details.mp4,a86993245c6762c40ba1e66d4cf3961ba69462eeb6636b20ca0be63e3246b32b,9,10,option_change,Head & Skin,SKIN DETAILS,Freckles 2,,,selected_option_observed,HIGH,false,NO,false,false,FULLY_LOADED,NO,UNKNOWN_NOT_ASSESSED,true,true,true,data/research/cf27/generated/full-resolution-frames/skin-details-options-001-010/CF27_XBOXUNKNOWN_RTG_SKINDETAILS_002/CF27_XBOXUNKNOWN_RTG_SKINDETAILS_002_MENU_video-005_10p00s.png,Selected native Skin Details label is directly readable; neighboring thumbnail tiles are non-selected.
phase0-video-005,04_Appearance_Skin_Details.MP4,05_Skin_Details.mp4,a86993245c6762c40ba1e66d4cf3961ba69462eeb6636b20ca0be63e3246b32b,11,14,option_change,Head & Skin,SKIN DETAILS,Scar 3,,,selected_option_observed,HIGH,false,NO,false,false,FULLY_LOADED,NO,UNKNOWN_NOT_ASSESSED,true,true,true,data/research/cf27/generated/full-resolution-frames/skin-details-options-001-010/CF27_XBOXUNKNOWN_RTG_SKINDETAILS_003/CF27_XBOXUNKNOWN_RTG_SKINDETAILS_003_MENU_video-005_13p00s.png,Selected native Skin Details label is directly readable; neighboring thumbnail tiles are non-selected.
phase0-video-005,04_Appearance_Skin_Details.MP4,05_Skin_Details.mp4,a86993245c6762c40ba1e66d4cf3961ba69462eeb6636b20ca0be63e3246b32b,15,16,option_change,Head & Skin,SKIN DETAILS,Scar 2,,,selected_option_observed,HIGH,false,NO,false,false,FULLY_LOADED,NO,UNKNOWN_NOT_ASSESSED,true,true,true,data/research/cf27/generated/full-resolution-frames/skin-details-options-001-010/CF27_XBOXUNKNOWN_RTG_SKINDETAILS_004/CF27_XBOXUNKNOWN_RTG_SKINDETAILS_004_MENU_video-005_15p50s.png,Selected native Skin Details label is directly readable; neighboring thumbnail tiles are non-selected.
phase0-video-005,04_Appearance_Skin_Details.MP4,05_Skin_Details.mp4,a86993245c6762c40ba1e66d4cf3961ba69462eeb6636b20ca0be63e3246b32b,17,18,option_change,Head & Skin,SKIN DETAILS,Redness 2,,,selected_option_observed,HIGH,false,NO,false,false,FULLY_LOADED,NO,UNKNOWN_NOT_ASSESSED,true,true,true,data/research/cf27/generated/full-resolution-frames/skin-details-options-001-010/CF27_XBOXUNKNOWN_RTG_SKINDETAILS_008/CF27_XBOXUNKNOWN_RTG_SKINDETAILS_008_MENU_video-005_18p00s.png,Selected native Skin Details label is directly readable; neighboring thumbnail tiles are non-selected.
phase0-video-005,04_Appearance_Skin_Details.MP4,05_Skin_Details.mp4,a86993245c6762c40ba1e66d4cf3961ba69462eeb6636b20ca0be63e3246b32b,19,20,option_change,Head & Skin,SKIN DETAILS,Redness 3,,,selected_option_observed,HIGH,false,NO,false,false,FULLY_LOADED,NO,UNKNOWN_NOT_ASSESSED,true,true,true,data/research/cf27/generated/full-resolution-frames/skin-details-options-001-010/CF27_XBOXUNKNOWN_RTG_SKINDETAILS_007/CF27_XBOXUNKNOWN_RTG_SKINDETAILS_007_MENU_video-005_20p00s.png,Selected native Skin Details label is directly readable; neighboring thumbnail tiles are non-selected.
phase0-video-005,04_Appearance_Skin_Details.MP4,05_Skin_Details.mp4,a86993245c6762c40ba1e66d4cf3961ba69462eeb6636b20ca0be63e3246b32b,21,22,option_change,Head & Skin,SKIN DETAILS,Acne Scar 1,,,selected_option_observed,HIGH,false,NO,false,false,FULLY_LOADED,NO,UNKNOWN_NOT_ASSESSED,true,true,true,data/research/cf27/generated/full-resolution-frames/skin-details-options-001-010/CF27_XBOXUNKNOWN_RTG_SKINDETAILS_006/CF27_XBOXUNKNOWN_RTG_SKINDETAILS_006_MENU_video-005_22p00s.png,Selected native Skin Details label is directly readable; neighboring thumbnail tiles are non-selected.
phase0-video-005,04_Appearance_Skin_Details.MP4,05_Skin_Details.mp4,a86993245c6762c40ba1e66d4cf3961ba69462eeb6636b20ca0be63e3246b32b,23,24,option_change,Head & Skin,SKIN DETAILS,Scar 1,,,selected_option_observed,HIGH,false,NO,false,false,FULLY_LOADED,NO,UNKNOWN_NOT_ASSESSED,true,true,true,data/research/cf27/generated/full-resolution-frames/skin-details-options-001-010/CF27_XBOXUNKNOWN_RTG_SKINDETAILS_005/CF27_XBOXUNKNOWN_RTG_SKINDETAILS_005_MENU_video-005_24p00s.png,Selected native Skin Details label is directly readable; neighboring thumbnail tiles are non-selected.
phase0-video-005,04_Appearance_Skin_Details.MP4,05_Skin_Details.mp4,a86993245c6762c40ba1e66d4cf3961ba69462eeb6636b20ca0be63e3246b32b,25,26,option_change,Head & Skin,SKIN DETAILS,Redness 1,,,selected_option_observed,HIGH,false,NO,false,false,FULLY_LOADED,NO,UNKNOWN_NOT_ASSESSED,true,true,true,data/research/cf27/generated/full-resolution-frames/skin-details-options-001-010/CF27_XBOXUNKNOWN_RTG_SKINDETAILS_009/CF27_XBOXUNKNOWN_RTG_SKINDETAILS_009_MENU_video-005_26p00s.png,Selected native Skin Details label is directly readable; neighboring thumbnail tiles are non-selected.
phase0-video-005,04_Appearance_Skin_Details.MP4,05_Skin_Details.mp4,a86993245c6762c40ba1e66d4cf3961ba69462eeb6636b20ca0be63e3246b32b,27,31.72,option_change,Head & Skin,SKIN DETAILS,Freckles 1,,,selected_option_observed,HIGH,false,NO,false,false,FULLY_LOADED,NO,UNKNOWN_NOT_ASSESSED,true,true,true,data/research/cf27/generated/full-resolution-frames/skin-details-options-001-010/CF27_XBOXUNKNOWN_RTG_SKINDETAILS_010/CF27_XBOXUNKNOWN_RTG_SKINDETAILS_010_MENU_video-005_29p00s.png,Selected native Skin Details label is directly readable; neighboring thumbnail tiles are non-selected.
phase0-video-006,45926e39-7553-43b1-803a-6ddc787c63dd.MP4,06_Eye_Shape.mp4,84bdb04ca232a662a8add3ceef92f021ad6c96d241e536b12c0af968f3d92ca2,0,13,loading_transition,,Head & Skin navigation toward Eye Shape,,,,loading_or_transition,LOW,true,YES,false,false,LOADING_OR_TRANSITION,NO,NOT_APPLICABLE,false,false,false,,Navigation through prior Head Template/Skin Tone/Skin Details context into Eye Shape; prior labels are not newly indexed as selected Eye Shape options.
phase0-video-006,45926e39-7553-43b1-803a-6ddc787c63dd.MP4,06_Eye_Shape.mp4,84bdb04ca232a662a8add3ceef92f021ad6c96d241e536b12c0af968f3d92ca2,14,14,option_change,Head & Skin,EYE SHAPE,Almond,,,selected_option_observed,HIGH,false,NO,false,false,FULLY_LOADED,NO,UNKNOWN_NOT_ASSESSED,true,true,true,data/research/cf27/generated/full-resolution-frames/eye-shape-options-001-005/CF27_XBOXUNKNOWN_RTG_EYESHAPE_001/CF27_XBOXUNKNOWN_RTG_EYESHAPE_001_MENU_video-006_14p00s.png,Selected native Eye Shape label is directly readable; adjacent eye thumbnails are non-selected.
phase0-video-006,45926e39-7553-43b1-803a-6ddc787c63dd.MP4,06_Eye_Shape.mp4,84bdb04ca232a662a8add3ceef92f021ad6c96d241e536b12c0af968f3d92ca2,15,16,option_change,Head & Skin,EYE SHAPE,None,,,selected_option_observed,HIGH,false,NO,false,false,FULLY_LOADED,NO,UNKNOWN_NOT_ASSESSED,true,true,true,data/research/cf27/generated/full-resolution-frames/eye-shape-options-001-005/CF27_XBOXUNKNOWN_RTG_EYESHAPE_002/CF27_XBOXUNKNOWN_RTG_EYESHAPE_002_MENU_video-006_16p00s.png,Selected native Eye Shape label is directly readable; adjacent eye thumbnails are non-selected.
phase0-video-006,45926e39-7553-43b1-803a-6ddc787c63dd.MP4,06_Eye_Shape.mp4,84bdb04ca232a662a8add3ceef92f021ad6c96d241e536b12c0af968f3d92ca2,17,18,option_change,Head & Skin,EYE SHAPE,Prominent,,,selected_option_observed,HIGH,false,NO,false,false,FULLY_LOADED,NO,UNKNOWN_NOT_ASSESSED,true,true,true,data/research/cf27/generated/full-resolution-frames/eye-shape-options-001-005/CF27_XBOXUNKNOWN_RTG_EYESHAPE_003/CF27_XBOXUNKNOWN_RTG_EYESHAPE_003_MENU_video-006_18p00s.png,Selected native Eye Shape label is directly readable; adjacent eye thumbnails are non-selected.
phase0-video-006,45926e39-7553-43b1-803a-6ddc787c63dd.MP4,06_Eye_Shape.mp4,84bdb04ca232a662a8add3ceef92f021ad6c96d241e536b12c0af968f3d92ca2,19,19,option_change,Head & Skin,EYE SHAPE,Monolid,,,selected_option_observed,HIGH,false,NO,false,false,FULLY_LOADED,NO,UNKNOWN_NOT_ASSESSED,true,true,true,data/research/cf27/generated/full-resolution-frames/eye-shape-options-001-005/CF27_XBOXUNKNOWN_RTG_EYESHAPE_004/CF27_XBOXUNKNOWN_RTG_EYESHAPE_004_MENU_video-006_19p00s.png,Selected native Eye Shape label is directly readable; adjacent eye thumbnails are non-selected.
phase0-video-006,45926e39-7553-43b1-803a-6ddc787c63dd.MP4,06_Eye_Shape.mp4,84bdb04ca232a662a8add3ceef92f021ad6c96d241e536b12c0af968f3d92ca2,20,24.93,option_change,Head & Skin,EYE SHAPE,Hooded,,,selected_option_observed,HIGH,false,NO,false,false,FULLY_LOADED,NO,UNKNOWN_NOT_ASSESSED,true,true,true,data/research/cf27/generated/full-resolution-frames/eye-shape-options-001-005/CF27_XBOXUNKNOWN_RTG_EYESHAPE_005/CF27_XBOXUNKNOWN_RTG_EYESHAPE_005_MENU_video-006_22p00s.png,Selected native Eye Shape label is directly readable; adjacent eye thumbnails are non-selected.
phase0-video-007,352535,07_Eye_Color.mp4,c07fdab8d65b19859ae5985dc4fb06bb9919aecf597996ab74463bc6020acfd3,0,11,loading_transition,,Head & Skin navigation toward Eye Color,,,,loading_or_transition,LOW,true,YES,false,false,LOADING_OR_TRANSITION,NO,NOT_APPLICABLE,false,false,false,,Navigation through prior tabs before Eye Color; prior labels are context only.
phase0-video-007,352535,07_Eye_Color.mp4,c07fdab8d65b19859ae5985dc4fb06bb9919aecf597996ab74463bc6020acfd3,12,12,option_change,Head & Skin,EYE COLOR,Light Blue,,,selected_option_observed,HIGH,false,NO,false,false,FULLY_LOADED,NO,UNKNOWN_NOT_ASSESSED,true,true,true,data/phase-zero/derivative-frames/video-007-tl-002_07-eye-color-mp4_12s.png,Selected native Eye Color label is directly readable; neighboring eye thumbnails are non-selected.
phase0-video-007,352535,07_Eye_Color.mp4,c07fdab8d65b19859ae5985dc4fb06bb9919aecf597996ab74463bc6020acfd3,13,15,option_change,Head & Skin,EYE COLOR,Light Brown,,,selected_option_observed,HIGH,false,NO,false,false,FULLY_LOADED,NO,UNKNOWN_NOT_ASSESSED,true,true,true,data/research/cf27/generated/full-resolution-frames/eye-color-options-001-007/CF27_XBOXUNKNOWN_RTG_EYECOLOR_001/CF27_XBOXUNKNOWN_RTG_EYECOLOR_001_MENU_THUMBNAIL_EVIDENCE_video-007_13p00s.png,Selected native Eye Color label is directly readable; neighboring eye thumbnails are non-selected.
phase0-video-007,352535,07_Eye_Color.mp4,c07fdab8d65b19859ae5985dc4fb06bb9919aecf597996ab74463bc6020acfd3,16,17,option_change,Head & Skin,EYE COLOR,Brown,,,selected_option_observed,HIGH,false,NO,false,false,FULLY_LOADED,NO,UNKNOWN_NOT_ASSESSED,true,true,true,data/research/cf27/generated/full-resolution-frames/eye-color-options-001-007/CF27_XBOXUNKNOWN_RTG_EYECOLOR_003/CF27_XBOXUNKNOWN_RTG_EYECOLOR_003_MENU_THUMBNAIL_EVIDENCE_video-007_17p00s.png,Selected native Eye Color label is directly readable; neighboring eye thumbnails are non-selected.
phase0-video-007,352535,07_Eye_Color.mp4,c07fdab8d65b19859ae5985dc4fb06bb9919aecf597996ab74463bc6020acfd3,18,20,option_change,Head & Skin,EYE COLOR,Blue,,,selected_option_observed,HIGH,false,NO,false,false,FULLY_LOADED,NO,UNKNOWN_NOT_ASSESSED,true,true,true,data/research/cf27/generated/full-resolution-frames/eye-color-options-001-007/CF27_XBOXUNKNOWN_RTG_EYECOLOR_004/CF27_XBOXUNKNOWN_RTG_EYECOLOR_004_MENU_THUMBNAIL_EVIDENCE_video-007_19p00s.png,Selected native Eye Color label is directly readable; neighboring eye thumbnails are non-selected.
phase0-video-007,352535,07_Eye_Color.mp4,c07fdab8d65b19859ae5985dc4fb06bb9919aecf597996ab74463bc6020acfd3,21,22,option_change,Head & Skin,EYE COLOR,Hazel,,,selected_option_observed,HIGH,false,NO,false,false,FULLY_LOADED,NO,UNKNOWN_NOT_ASSESSED,true,true,true,data/research/cf27/generated/full-resolution-frames/eye-color-options-001-007/CF27_XBOXUNKNOWN_RTG_EYECOLOR_007/CF27_XBOXUNKNOWN_RTG_EYECOLOR_007_MENU_THUMBNAIL_EVIDENCE_video-007_22p00s.png,Selected native Eye Color label is directly readable; neighboring eye thumbnails are non-selected.
phase0-video-007,352535,07_Eye_Color.mp4,c07fdab8d65b19859ae5985dc4fb06bb9919aecf597996ab74463bc6020acfd3,23,24,option_change,Head & Skin,EYE COLOR,Grey,,,selected_option_observed,HIGH,false,NO,false,false,FULLY_LOADED,NO,UNKNOWN_NOT_ASSESSED,true,true,true,data/research/cf27/generated/full-resolution-frames/eye-color-options-001-007/CF27_XBOXUNKNOWN_RTG_EYECOLOR_006/CF27_XBOXUNKNOWN_RTG_EYECOLOR_006_MENU_THUMBNAIL_EVIDENCE_video-007_24p00s.png,Selected native Eye Color label is directly readable; neighboring eye thumbnails are non-selected.
phase0-video-007,352535,07_Eye_Color.mp4,c07fdab8d65b19859ae5985dc4fb06bb9919aecf597996ab74463bc6020acfd3,25,29.33,option_change,Head & Skin,EYE COLOR,Light Green,,,selected_option_observed,HIGH,false,NO,false,false,FULLY_LOADED,NO,UNKNOWN_NOT_ASSESSED,true,true,true,data/research/cf27/generated/full-resolution-frames/eye-color-options-001-007/CF27_XBOXUNKNOWN_RTG_EYECOLOR_005/CF27_XBOXUNKNOWN_RTG_EYECOLOR_005_MENU_THUMBNAIL_EVIDENCE_video-007_28p00s.png,Selected native Eye Color label is directly readable; neighboring eye thumbnails are non-selected.
phase0-video-008,352537,08_Nose.mp4,301b6c7ba55233503e54296e55366cdd0468f0c23b5117be6ca5ff0363d5e5b7,0,13,loading_transition,,Head & Skin navigation toward Nose,,,,loading_or_transition,LOW,true,YES,false,false,LOADING_OR_TRANSITION,NO,NOT_APPLICABLE,false,false,false,,Navigation through prior tabs before Nose; prior labels are context only.
phase0-video-008,352537,08_Nose.mp4,301b6c7ba55233503e54296e55366cdd0468f0c23b5117be6ca5ff0363d5e5b7,14,14,option_change,Head & Skin,NOSE,Aquiline,,,selected_option_observed,HIGH,false,NO,false,false,FULLY_LOADED,NO,UNKNOWN_NOT_ASSESSED,true,true,true,data/research/cf27/generated/full-resolution-frames/nose-options-001-007/CF27_XBOXUNKNOWN_RTG_NOSE_005/CF27_XBOXUNKNOWN_RTG_NOSE_005_BEST_AVAILABLE_THREE_QUARTER_video-008_14p00s.png,Selected native Nose label is directly readable; neighboring nose thumbnails are non-selected.
phase0-video-008,352537,08_Nose.mp4,301b6c7ba55233503e54296e55366cdd0468f0c23b5117be6ca5ff0363d5e5b7,15,15,option_change,Head & Skin,NOSE,None,,,selected_option_observed,HIGH,false,NO,false,false,FULLY_LOADED,NO,UNKNOWN_NOT_ASSESSED,true,true,true,data/research/cf27/generated/full-resolution-frames/nose-options-001-007/CF27_XBOXUNKNOWN_RTG_NOSE_001/CF27_XBOXUNKNOWN_RTG_NOSE_001_MENU_EVIDENCE_video-008_15p00s.png,Selected native Nose label is directly readable; neighboring nose thumbnails are non-selected.
phase0-video-008,352537,08_Nose.mp4,301b6c7ba55233503e54296e55366cdd0468f0c23b5117be6ca5ff0363d5e5b7,16,18,option_change,Head & Skin,NOSE,Hooked,,,selected_option_observed,HIGH,false,NO,false,false,FULLY_LOADED,NO,UNKNOWN_NOT_ASSESSED,true,true,true,data/research/cf27/generated/full-resolution-frames/nose-options-001-007/CF27_XBOXUNKNOWN_RTG_NOSE_002/CF27_XBOXUNKNOWN_RTG_NOSE_002_MENU_EVIDENCE_video-008_17p00s.png,Selected native Nose label is directly readable; neighboring nose thumbnails are non-selected.
phase0-video-008,352537,08_Nose.mp4,301b6c7ba55233503e54296e55366cdd0468f0c23b5117be6ca5ff0363d5e5b7,19,20,option_change,Head & Skin,NOSE,Button,,,selected_option_observed,HIGH,false,NO,false,false,FULLY_LOADED,NO,UNKNOWN_NOT_ASSESSED,true,true,true,data/research/cf27/generated/full-resolution-frames/nose-options-001-007/CF27_XBOXUNKNOWN_RTG_NOSE_003/CF27_XBOXUNKNOWN_RTG_NOSE_003_MENU_EVIDENCE_video-008_19p00s.png,Selected native Nose label is directly readable; neighboring nose thumbnails are non-selected.
phase0-video-008,352537,08_Nose.mp4,301b6c7ba55233503e54296e55366cdd0468f0c23b5117be6ca5ff0363d5e5b7,21,22,option_change,Head & Skin,NOSE,Nubian,,,selected_option_observed,HIGH,false,NO,false,false,FULLY_LOADED,NO,UNKNOWN_NOT_ASSESSED,true,true,true,data/research/cf27/generated/full-resolution-frames/nose-options-001-007/CF27_XBOXUNKNOWN_RTG_NOSE_004/CF27_XBOXUNKNOWN_RTG_NOSE_004_MENU_EVIDENCE_video-008_21p00s.png,Selected native Nose label is directly readable; neighboring nose thumbnails are non-selected.
phase0-video-008,352537,08_Nose.mp4,301b6c7ba55233503e54296e55366cdd0468f0c23b5117be6ca5ff0363d5e5b7,23,24,option_change,Head & Skin,NOSE,Funnel,,,selected_option_observed,HIGH,false,NO,false,false,FULLY_LOADED,NO,UNKNOWN_NOT_ASSESSED,true,true,true,data/research/cf27/generated/full-resolution-frames/nose-options-001-007/CF27_XBOXUNKNOWN_RTG_NOSE_007/CF27_XBOXUNKNOWN_RTG_NOSE_007_MENU_EVIDENCE_video-008_23p00s.png,Selected native Nose label is directly readable; neighboring nose thumbnails are non-selected.
phase0-video-008,352537,08_Nose.mp4,301b6c7ba55233503e54296e55366cdd0468f0c23b5117be6ca5ff0363d5e5b7,25,27,option_change,Head & Skin,NOSE,Roman,,,selected_option_observed,HIGH,false,NO,false,false,FULLY_LOADED,NO,UNKNOWN_NOT_ASSESSED,true,true,true,data/research/cf27/generated/full-resolution-frames/nose-options-001-007/CF27_XBOXUNKNOWN_RTG_NOSE_006/CF27_XBOXUNKNOWN_RTG_NOSE_006_MENU_EVIDENCE_video-008_26p00s.png,Selected native Nose label is directly readable; neighboring nose thumbnails are non-selected.
phase0-video-008,352537,08_Nose.mp4,301b6c7ba55233503e54296e55366cdd0468f0c23b5117be6ca5ff0363d5e5b7,28,32.45,option_change,Head & Skin,NOSE,Aquiline,,,selected_option_observed,HIGH,false,NO,false,false,FULLY_LOADED,NO,UNKNOWN_NOT_ASSESSED,true,true,true,data/research/cf27/generated/full-resolution-frames/nose-options-001-007/CF27_XBOXUNKNOWN_RTG_NOSE_005/CF27_XBOXUNKNOWN_RTG_NOSE_005_MENU_EVIDENCE_video-008_29p00s.png,Selected native Nose label is directly readable; neighboring nose thumbnails are non-selected.
phase0-video-009,352531,09_Ear_Shape.mp4,e615e0919ebc50da7cdb1ec27ea302e28ac632b01728a88ca28ab0bb1f5902a1,0,15,loading_transition,,Head & Skin navigation toward Ear Shape,,,,loading_or_transition,LOW,true,YES,false,false,LOADING_OR_TRANSITION,NO,NOT_APPLICABLE,false,false,false,,Navigation through prior tabs before Ear Shape; prior labels are context only.
phase0-video-009,352531,09_Ear_Shape.mp4,e615e0919ebc50da7cdb1ec27ea302e28ac632b01728a88ca28ab0bb1f5902a1,16,17,option_change,Head & Skin,EAR SHAPE,None,,,selected_option_observed,HIGH,false,NO,false,false,FULLY_LOADED,NO,UNKNOWN_NOT_ASSESSED,true,true,true,data/phase-zero/derivative-frames/video-009-tl-002_09-ear-shape-mp4_16p5s.png,Selected native Ear Shape label is directly readable; neighboring ear thumbnails are non-selected.
phase0-video-009,352531,09_Ear_Shape.mp4,e615e0919ebc50da7cdb1ec27ea302e28ac632b01728a88ca28ab0bb1f5902a1,18,20,option_change,Head & Skin,EAR SHAPE,Attached Lobe,,,selected_option_observed,HIGH,false,NO,false,false,FULLY_LOADED,NO,UNKNOWN_NOT_ASSESSED,true,true,true,data/research/cf27/generated/full-resolution-frames/ear-shape-options-001-004/CF27_XBOXUNKNOWN_RTG_EARSHAPE_001/CF27_XBOXUNKNOWN_RTG_EARSHAPE_001_MENU_EVIDENCE_video-009_18p00s.png,Selected native Ear Shape label is directly readable; neighboring ear thumbnails are non-selected.
phase0-video-009,352531,09_Ear_Shape.mp4,e615e0919ebc50da7cdb1ec27ea302e28ac632b01728a88ca28ab0bb1f5902a1,21,22,option_change,Head & Skin,EAR SHAPE,None,,,selected_option_observed,HIGH,false,NO,false,false,FULLY_LOADED,NO,UNKNOWN_NOT_ASSESSED,true,true,true,data/research/cf27/generated/full-resolution-frames/ear-shape-options-001-004/CF27_XBOXUNKNOWN_RTG_EARSHAPE_001/CF27_XBOXUNKNOWN_RTG_EARSHAPE_001_BEST_AVAILABLE_SIDE_OR_THREE_QUARTER_video-009_21p00s.png,Selected native Ear Shape label is directly readable; neighboring ear thumbnails are non-selected.
phase0-video-009,352531,09_Ear_Shape.mp4,e615e0919ebc50da7cdb1ec27ea302e28ac632b01728a88ca28ab0bb1f5902a1,23,25,option_change,Head & Skin,EAR SHAPE,Round Free Lobe,,,selected_option_observed,HIGH,false,NO,false,false,FULLY_LOADED,NO,UNKNOWN_NOT_ASSESSED,true,true,true,data/research/cf27/generated/full-resolution-frames/ear-shape-options-001-004/CF27_XBOXUNKNOWN_RTG_EARSHAPE_002/CF27_XBOXUNKNOWN_RTG_EARSHAPE_002_MENU_EVIDENCE_video-009_23p00s.png,Selected native Ear Shape label is directly readable; neighboring ear thumbnails are non-selected.
phase0-video-009,352531,09_Ear_Shape.mp4,e615e0919ebc50da7cdb1ec27ea302e28ac632b01728a88ca28ab0bb1f5902a1,26,30.21,option_change,Head & Skin,EAR SHAPE,Pointed,,,selected_option_observed,HIGH,false,NO,false,false,FULLY_LOADED,NO,UNKNOWN_NOT_ASSESSED,true,true,true,data/research/cf27/generated/full-resolution-frames/ear-shape-options-001-004/CF27_XBOXUNKNOWN_RTG_EARSHAPE_004/CF27_XBOXUNKNOWN_RTG_EARSHAPE_004_MENU_EVIDENCE_video-009_26p00s.png,Selected native Ear Shape label is directly readable; neighboring ear thumbnails are non-selected.
