candidateID,game,platform,gameVersion,patch,mode,creationPath,category,nativeOptionLabel,nativeOptionIndex,nativeOrderClaim,primaryReviewStatus,verificationStatus,evidenceSupportState,evidenceSupportRationale,sourceVideoIDs,sourceVideoPaths,exactUsefulTimestamps,frontViewStatus,secondaryViewStatus,menuLabelVisibility,nativeOrderVisibility,boundaryVisibility,duplicateFlag,orderUnresolvedFlag,dependencyFlag,environmentVersionLimitation,framingLimitation,lightingLimitation,obstructionLimitation,evidenceConfidence,futureRecommendationConfidenceCap,userConfirmationRequired,eligibleForVerifierQueue,eligibleForProductionPromotion,eligibleForRecommendation,blockingReasons,exactVerifierAction,optionalFutureMediaImprovement,notes
CF27_XBOXUNKNOWN_RTG_SKINTONE_001,EA SPORTS College Football 27,Xbox,,,Road to Glory,Main interface > Road to Glory > Road to Glory Setup > Journey type cards > Choose Your Position > QB > Create Player > Player > Appearance > Head & Skin visible,Skin Tone,Skin Tone 01,1,1,PRIMARY_APPROVED_WITH_NOTES,NOT_VERIFIED,USER_CONFIRMATION_REQUIRED,"Locked media supports the visible option enough for verifier review, but this appearance choice should require user confirmation and confirmation screenshots before being treated as a successful personal outcome.",phase0-video-004,data/research/cf27/generated/full-resolution-frames/skin-tone-values-001-024/CF27_XBOXUNKNOWN_RTG_SKINTONE_001/CF27_XBOXUNKNOWN_RTG_SKINTONE_001_MENU_video-004_45p50s.png; 03_Appearance_Skin_Tone.MP4,45-46,MISSING_FROM_CURRENT_DERIVATIVES,NOT_REQUIRED,VISIBLE,VISIBLE,NOT_VISIBLE,false,false,false,true,false,true,false,high,0.55,true,true,false,false,NOT_SECOND_VERIFIED; NO_CATALOG_MANAGER_APPROVAL; NOT_IN_APPROVED_IMMUTABLE_PRODUCTION_RELEASE; ENVIRONMENT_UNRESOLVED; CATEGORY_INCOMPLETE; RECAPTURE_REQUIRED_FOR_PRODUCTION_COMPARISON; ISSUE:issue-phase0-appearance-control-skin-tone-recapture; ISSUE:issue-phase0-primary-review-category-incomplete; ISSUE:issue-phase0-primary-review-environment-unresolved; MISSING_REQUIRED_VIEWS; CATEGORY_COUNT_ORDER_INCOMPLETE,Independently verify native label/index/order and evidence references; confirm the record should remain user-confirmation-required if approved later.,Optional post-launch media may improve color/detail confidence but is not required by default.,"Skin Tone selector boundaries, default, wrap behavior, and total count are not fully proven.; Current evidence is primary research only and not standardized for production comparison.; Second-person verification has not occurred.; May support guided build instructions after later verification, but must not be used as a high-confidence geometry match.; Game version, patch, or environment metadata remains incomplete for production.; No Codex-created human verification decision is recorded."
CF27_XBOXUNKNOWN_RTG_SKINTONE_002,EA SPORTS College Football 27,Xbox,,,Road to Glory,Main interface > Road to Glory > Road to Glory Setup > Journey type cards > Choose Your Position > QB > Create Player > Player > Appearance > Head & Skin visible,Skin Tone,Skin Tone 02,2,2,PRIMARY_APPROVED_WITH_NOTES,NOT_VERIFIED,USER_CONFIRMATION_REQUIRED,"Locked media supports the visible option enough for verifier review, but this appearance choice should require user confirmation and confirmation screenshots before being treated as a successful personal outcome.",phase0-video-004,data/research/cf27/generated/full-resolution-frames/skin-tone-values-001-024/CF27_XBOXUNKNOWN_RTG_SKINTONE_002/CF27_XBOXUNKNOWN_RTG_SKINTONE_002_MENU_video-004_47p00s.png; 03_Appearance_Skin_Tone.MP4,47-47,MISSING_FROM_CURRENT_DERIVATIVES,NOT_REQUIRED,VISIBLE,VISIBLE,NOT_VISIBLE,false,false,false,true,false,true,false,high,0.55,true,true,false,false,NOT_SECOND_VERIFIED; NO_CATALOG_MANAGER_APPROVAL; NOT_IN_APPROVED_IMMUTABLE_PRODUCTION_RELEASE; ENVIRONMENT_UNRESOLVED; CATEGORY_INCOMPLETE; RECAPTURE_REQUIRED_FOR_PRODUCTION_COMPARISON; ISSUE:issue-phase0-appearance-control-skin-tone-recapture; ISSUE:issue-phase0-primary-review-category-incomplete; ISSUE:issue-phase0-primary-review-environment-unresolved; MISSING_REQUIRED_VIEWS; CATEGORY_COUNT_ORDER_INCOMPLETE,Independently verify native label/index/order and evidence references; confirm the record should remain user-confirmation-required if approved later.,Optional post-launch media may improve color/detail confidence but is not required by default.,"Skin Tone selector boundaries, default, wrap behavior, and total count are not fully proven.; Current evidence is primary research only and not standardized for production comparison.; Second-person verification has not occurred.; May support guided build instructions after later verification, but must not be used as a high-confidence geometry match.; Game version, patch, or environment metadata remains incomplete for production.; No Codex-created human verification decision is recorded."
CF27_XBOXUNKNOWN_RTG_SKINTONE_003,EA SPORTS College Football 27,Xbox,,,Road to Glory,Main interface > Road to Glory > Road to Glory Setup > Journey type cards > Choose Your Position > QB > Create Player > Player > Appearance > Head & Skin visible,Skin Tone,Skin Tone 03,3,3,PRIMARY_APPROVED_WITH_NOTES,NOT_VERIFIED,USER_CONFIRMATION_REQUIRED,"Locked media supports the visible option enough for verifier review, but this appearance choice should require user confirmation and confirmation screenshots before being treated as a successful personal outcome.",phase0-video-004,data/research/cf27/generated/full-resolution-frames/skin-tone-values-001-024/CF27_XBOXUNKNOWN_RTG_SKINTONE_003/CF27_XBOXUNKNOWN_RTG_SKINTONE_003_MENU_video-004_48p50s.png; 03_Appearance_Skin_Tone.MP4,48-49,MISSING_FROM_CURRENT_DERIVATIVES,NOT_REQUIRED,VISIBLE,VISIBLE,NOT_VISIBLE,false,false,false,true,false,true,false,high,0.55,true,true,false,false,NOT_SECOND_VERIFIED; NO_CATALOG_MANAGER_APPROVAL; NOT_IN_APPROVED_IMMUTABLE_PRODUCTION_RELEASE; ENVIRONMENT_UNRESOLVED; CATEGORY_INCOMPLETE; RECAPTURE_REQUIRED_FOR_PRODUCTION_COMPARISON; ISSUE:issue-phase0-appearance-control-skin-tone-recapture; ISSUE:issue-phase0-primary-review-category-incomplete; ISSUE:issue-phase0-primary-review-environment-unresolved; MISSING_REQUIRED_VIEWS; CATEGORY_COUNT_ORDER_INCOMPLETE,Independently verify native label/index/order and evidence references; confirm the record should remain user-confirmation-required if approved later.,Optional post-launch media may improve color/detail confidence but is not required by default.,"Skin Tone selector boundaries, default, wrap behavior, and total count are not fully proven.; Current evidence is primary research only and not standardized for production comparison.; Second-person verification has not occurred.; May support guided build instructions after later verification, but must not be used as a high-confidence geometry match.; Game version, patch, or environment metadata remains incomplete for production.; No Codex-created human verification decision is recorded."
CF27_XBOXUNKNOWN_RTG_SKINTONE_004,EA SPORTS College Football 27,Xbox,,,Road to Glory,Main interface > Road to Glory > Road to Glory Setup > Journey type cards > Choose Your Position > QB > Create Player > Player > Appearance > Head & Skin visible,Skin Tone,Skin Tone 04,4,4,PRIMARY_APPROVED_WITH_NOTES,NOT_VERIFIED,USER_CONFIRMATION_REQUIRED,"Locked media supports the visible option enough for verifier review, but this appearance choice should require user confirmation and confirmation screenshots before being treated as a successful personal outcome.",phase0-video-004,data/research/cf27/generated/full-resolution-frames/skin-tone-values-001-024/CF27_XBOXUNKNOWN_RTG_SKINTONE_004/CF27_XBOXUNKNOWN_RTG_SKINTONE_004_MENU_video-004_12p50s.png; 03_Appearance_Skin_Tone.MP4,12-13,MISSING_FROM_CURRENT_DERIVATIVES,NOT_REQUIRED,VISIBLE,VISIBLE,NOT_VISIBLE,false,false,false,true,false,true,false,high,0.55,true,true,false,false,NOT_SECOND_VERIFIED; NO_CATALOG_MANAGER_APPROVAL; NOT_IN_APPROVED_IMMUTABLE_PRODUCTION_RELEASE; ENVIRONMENT_UNRESOLVED; CATEGORY_INCOMPLETE; RECAPTURE_REQUIRED_FOR_PRODUCTION_COMPARISON; ISSUE:issue-phase0-appearance-control-skin-tone-recapture; ISSUE:issue-phase0-primary-review-category-incomplete; ISSUE:issue-phase0-primary-review-environment-unresolved; MISSING_REQUIRED_VIEWS; CATEGORY_COUNT_ORDER_INCOMPLETE,Independently verify native label/index/order and evidence references; confirm the record should remain user-confirmation-required if approved later.,Optional post-launch media may improve color/detail confidence but is not required by default.,"Skin Tone selector boundaries, default, wrap behavior, and total count are not fully proven.; Current evidence is primary research only and not standardized for production comparison.; Second-person verification has not occurred.; May support guided build instructions after later verification, but must not be used as a high-confidence geometry match.; Game version, patch, or environment metadata remains incomplete for production.; No Codex-created human verification decision is recorded."
CF27_XBOXUNKNOWN_RTG_SKINTONE_006,EA SPORTS College Football 27,Xbox,,,Road to Glory,Main interface > Road to Glory > Road to Glory Setup > Journey type cards > Choose Your Position > QB > Create Player > Player > Appearance > Head & Skin visible,Skin Tone,Skin Tone 06,6,6,PRIMARY_APPROVED_WITH_NOTES,NOT_VERIFIED,USER_CONFIRMATION_REQUIRED,"Locked media supports the visible option enough for verifier review, but this appearance choice should require user confirmation and confirmation screenshots before being treated as a successful personal outcome.",phase0-video-004,data/research/cf27/generated/full-resolution-frames/skin-tone-values-001-024/CF27_XBOXUNKNOWN_RTG_SKINTONE_005/CF27_XBOXUNKNOWN_RTG_SKINTONE_005_MENU_video-004_29p50s.png; 03_Appearance_Skin_Tone.MP4,29-30,MISSING_FROM_CURRENT_DERIVATIVES,NOT_REQUIRED,VISIBLE,VISIBLE,NOT_VISIBLE,false,false,false,true,true,true,false,high,0.55,true,true,false,false,NOT_SECOND_VERIFIED; NO_CATALOG_MANAGER_APPROVAL; NOT_IN_APPROVED_IMMUTABLE_PRODUCTION_RELEASE; ENVIRONMENT_UNRESOLVED; CATEGORY_INCOMPLETE; RECAPTURE_REQUIRED_FOR_PRODUCTION_COMPARISON; ISSUE:issue-phase0-appearance-control-skin-tone-recapture; ISSUE:issue-phase0-primary-review-category-incomplete; ISSUE:issue-phase0-primary-review-environment-unresolved; MISSING_REQUIRED_VIEWS; CATEGORY_COUNT_ORDER_INCOMPLETE,Independently verify native label/index/order and evidence references; confirm the record should remain user-confirmation-required if approved later.,Optional post-launch media may improve color/detail confidence but is not required by default.,"Skin Tone selector boundaries, default, wrap behavior, and total count are not fully proven.; Current evidence is primary research only and not standardized for production comparison.; Second-person verification has not occurred.; May support guided build instructions after later verification, but must not be used as a high-confidence geometry match.; Game version, patch, or environment metadata remains incomplete for production.; No Codex-created human verification decision is recorded."
CF27_XBOXUNKNOWN_RTG_SKINTONE_007,EA SPORTS College Football 27,Xbox,,,Road to Glory,Main interface > Road to Glory > Road to Glory Setup > Journey type cards > Choose Your Position > QB > Create Player > Player > Appearance > Head & Skin visible,Skin Tone,Skin Tone 07,7,7,PRIMARY_APPROVED_WITH_NOTES,NOT_VERIFIED,USER_CONFIRMATION_REQUIRED,"Locked media supports the visible option enough for verifier review, but this appearance choice should require user confirmation and confirmation screenshots before being treated as a successful personal outcome.",phase0-video-004,data/research/cf27/generated/full-resolution-frames/skin-tone-values-001-024/CF27_XBOXUNKNOWN_RTG_SKINTONE_007/CF27_XBOXUNKNOWN_RTG_SKINTONE_007_MENU_video-004_27p50s.png; 03_Appearance_Skin_Tone.MP4,27-28,MISSING_FROM_CURRENT_DERIVATIVES,NOT_REQUIRED,VISIBLE,VISIBLE,NOT_VISIBLE,false,false,false,true,false,true,false,high,0.55,true,true,false,false,NOT_SECOND_VERIFIED; NO_CATALOG_MANAGER_APPROVAL; NOT_IN_APPROVED_IMMUTABLE_PRODUCTION_RELEASE; ENVIRONMENT_UNRESOLVED; CATEGORY_INCOMPLETE; RECAPTURE_REQUIRED_FOR_PRODUCTION_COMPARISON; ISSUE:issue-phase0-appearance-control-skin-tone-recapture; ISSUE:issue-phase0-primary-review-category-incomplete; ISSUE:issue-phase0-primary-review-environment-unresolved; MISSING_REQUIRED_VIEWS; CATEGORY_COUNT_ORDER_INCOMPLETE,Independently verify native label/index/order and evidence references; confirm the record should remain user-confirmation-required if approved later.,Optional post-launch media may improve color/detail confidence but is not required by default.,"Skin Tone selector boundaries, default, wrap behavior, and total count are not fully proven.; Current evidence is primary research only and not standardized for production comparison.; Second-person verification has not occurred.; May support guided build instructions after later verification, but must not be used as a high-confidence geometry match.; Game version, patch, or environment metadata remains incomplete for production.; No Codex-created human verification decision is recorded."
CF27_XBOXUNKNOWN_RTG_SKINTONE_008,EA SPORTS College Football 27,Xbox,,,Road to Glory,Main interface > Road to Glory > Road to Glory Setup > Journey type cards > Choose Your Position > QB > Create Player > Player > Appearance > Head & Skin visible,Skin Tone,Skin Tone 08,8,8,PRIMARY_APPROVED_WITH_NOTES,NOT_VERIFIED,USER_CONFIRMATION_REQUIRED,"Locked media supports the visible option enough for verifier review, but this appearance choice should require user confirmation and confirmation screenshots before being treated as a successful personal outcome.",phase0-video-004,data/research/cf27/generated/full-resolution-frames/skin-tone-values-001-024/CF27_XBOXUNKNOWN_RTG_SKINTONE_006/CF27_XBOXUNKNOWN_RTG_SKINTONE_006_MENU_video-004_25p50s.png; 03_Appearance_Skin_Tone.MP4,25-26,MISSING_FROM_CURRENT_DERIVATIVES,NOT_REQUIRED,VISIBLE,VISIBLE,NOT_VISIBLE,false,false,false,true,true,true,false,high,0.55,true,true,false,false,NOT_SECOND_VERIFIED; NO_CATALOG_MANAGER_APPROVAL; NOT_IN_APPROVED_IMMUTABLE_PRODUCTION_RELEASE; ENVIRONMENT_UNRESOLVED; CATEGORY_INCOMPLETE; RECAPTURE_REQUIRED_FOR_PRODUCTION_COMPARISON; ISSUE:issue-phase0-appearance-control-skin-tone-recapture; ISSUE:issue-phase0-primary-review-category-incomplete; ISSUE:issue-phase0-primary-review-environment-unresolved; MISSING_REQUIRED_VIEWS; CATEGORY_COUNT_ORDER_INCOMPLETE,Independently verify native label/index/order and evidence references; confirm the record should remain user-confirmation-required if approved later.,Optional post-launch media may improve color/detail confidence but is not required by default.,"Skin Tone selector boundaries, default, wrap behavior, and total count are not fully proven.; Current evidence is primary research only and not standardized for production comparison.; Second-person verification has not occurred.; May support guided build instructions after later verification, but must not be used as a high-confidence geometry match.; Game version, patch, or environment metadata remains incomplete for production.; No Codex-created human verification decision is recorded."
CF27_XBOXUNKNOWN_RTG_SKINTONE_009,EA SPORTS College Football 27,Xbox,,,Road to Glory,Main interface > Road to Glory > Road to Glory Setup > Journey type cards > Choose Your Position > QB > Create Player > Player > Appearance > Head & Skin visible,Skin Tone,Skin Tone 09,9,9,PRIMARY_APPROVED_WITH_NOTES,NOT_VERIFIED,USER_CONFIRMATION_REQUIRED,"Locked media supports the visible option enough for verifier review, but this appearance choice should require user confirmation and confirmation screenshots before being treated as a successful personal outcome.",phase0-video-004,data/research/cf27/generated/full-resolution-frames/skin-tone-values-001-024/CF27_XBOXUNKNOWN_RTG_SKINTONE_008/CF27_XBOXUNKNOWN_RTG_SKINTONE_008_MENU_video-004_10p50s.png; 03_Appearance_Skin_Tone.MP4,8-11,MISSING_FROM_CURRENT_DERIVATIVES,NOT_REQUIRED,VISIBLE,VISIBLE,NOT_VISIBLE,false,false,false,true,true,true,false,high,0.55,true,true,false,false,NOT_SECOND_VERIFIED; NO_CATALOG_MANAGER_APPROVAL; NOT_IN_APPROVED_IMMUTABLE_PRODUCTION_RELEASE; ENVIRONMENT_UNRESOLVED; CATEGORY_INCOMPLETE; RECAPTURE_REQUIRED_FOR_PRODUCTION_COMPARISON; ISSUE:issue-phase0-appearance-control-skin-tone-recapture; ISSUE:issue-phase0-primary-review-category-incomplete; ISSUE:issue-phase0-primary-review-environment-unresolved; MISSING_REQUIRED_VIEWS; CATEGORY_COUNT_ORDER_INCOMPLETE,Independently verify native label/index/order and evidence references; confirm the record should remain user-confirmation-required if approved later.,Optional post-launch media may improve color/detail confidence but is not required by default.,"Skin Tone selector boundaries, default, wrap behavior, and total count are not fully proven.; Current evidence is primary research only and not standardized for production comparison.; Second-person verification has not occurred.; May support guided build instructions after later verification, but must not be used as a high-confidence geometry match.; Game version, patch, or environment metadata remains incomplete for production.; No Codex-created human verification decision is recorded."
CF27_XBOXUNKNOWN_RTG_SKINTONE_010,EA SPORTS College Football 27,Xbox,,,Road to Glory,Main interface > Road to Glory > Road to Glory Setup > Journey type cards > Choose Your Position > QB > Create Player > Player > Appearance > Head & Skin visible,Skin Tone,Skin Tone 10,10,10,DUPLICATE_REVIEW_REQUIRED,NOT_VERIFIED,LIMITED_EVIDENCE,Duplicate or near-duplicate concern remains unresolved; the record is preserved for explicit verifier disposition but excluded from the initial supported subset.,phase0-video-004,data/research/cf27/generated/full-resolution-frames/skin-tone-values-001-024/CF27_XBOXUNKNOWN_RTG_SKINTONE_010/CF27_XBOXUNKNOWN_RTG_SKINTONE_010_MENU_video-004_41p50s.png; data/research/cf27/generated/full-resolution-frames/skin-tone-values-001-024/CF27_XBOXUNKNOWN_RTG_SKINTONE_016/CF27_XBOXUNKNOWN_RTG_SKINTONE_016_MENU_video-004_14p00s.png; 03_Appearance_Skin_Tone.MP4,14-14,MISSING_FROM_CURRENT_DERIVATIVES,NOT_REQUIRED,VISIBLE,VISIBLE,NOT_VISIBLE,true,false,false,true,false,true,false,medium,0.25,false,false,false,false,NOT_SECOND_VERIFIED; NO_CATALOG_MANAGER_APPROVAL; NOT_IN_APPROVED_IMMUTABLE_PRODUCTION_RELEASE; ENVIRONMENT_UNRESOLVED; CATEGORY_INCOMPLETE; RECAPTURE_REQUIRED_FOR_PRODUCTION_COMPARISON; DUPLICATE_REVIEW_REQUIRED; ISSUE:issue-phase0-appearance-control-skin-tone-recapture; ISSUE:issue-phase0-primary-review-category-incomplete; ISSUE:issue-phase0-primary-review-duplicate-observations; ISSUE:issue-phase0-primary-review-environment-unresolved; MISSING_REQUIRED_VIEWS; CATEGORY_COUNT_ORDER_INCOMPLETE; NOT_IN_SUPPORTED_SUBSET,"Review duplicate relationship and decide whether this is a distinct native option, duplicate observation, or mismatch.","Optional post-launch media or user feedback may improve this record, but additional Wyatt recording is not a default initial-launch blocker.","Skin Tone selector boundaries, default, wrap behavior, and total count are not fully proven.; Current evidence is primary research only and not standardized for production comparison.; Second-person verification has not occurred.; Limited evidence record remains internal/review-only and is excluded from the initial supported subset.; Duplicate or near-duplicate concern is preserved and must not be resolved silently.; Game version, patch, or environment metadata remains incomplete for production.; No Codex-created human verification decision is recorded."
CF27_XBOXUNKNOWN_RTG_SKINTONE_011,EA SPORTS College Football 27,Xbox,,,Road to Glory,Main interface > Road to Glory > Road to Glory Setup > Journey type cards > Choose Your Position > QB > Create Player > Player > Appearance > Head & Skin visible,Skin Tone,Skin Tone 11,11,11,PRIMARY_APPROVED_WITH_NOTES,NOT_VERIFIED,USER_CONFIRMATION_REQUIRED,"Locked media supports the visible option enough for verifier review, but this appearance choice should require user confirmation and confirmation screenshots before being treated as a successful personal outcome.",phase0-video-004,data/phase-zero/derivative-frames/video-004-tl-022_04-skin-tone-mp4_50p5s.png; 03_Appearance_Skin_Tone.MP4,50-51,MISSING_FROM_CURRENT_DERIVATIVES,NOT_REQUIRED,VISIBLE,VISIBLE,NOT_VISIBLE,false,false,false,true,true,true,false,high,0.55,true,true,false,false,NOT_SECOND_VERIFIED; NO_CATALOG_MANAGER_APPROVAL; NOT_IN_APPROVED_IMMUTABLE_PRODUCTION_RELEASE; ENVIRONMENT_UNRESOLVED; CATEGORY_INCOMPLETE; RECAPTURE_REQUIRED_FOR_PRODUCTION_COMPARISON; ISSUE:issue-phase0-appearance-control-skin-tone-recapture; ISSUE:issue-phase0-primary-review-category-incomplete; ISSUE:issue-phase0-primary-review-environment-unresolved; MISSING_REQUIRED_VIEWS; CATEGORY_COUNT_ORDER_INCOMPLETE,Independently verify native label/index/order and evidence references; confirm the record should remain user-confirmation-required if approved later.,Optional post-launch media may improve color/detail confidence but is not required by default.,"Skin Tone selector boundaries, default, wrap behavior, and total count are not fully proven.; Current evidence is primary research only and not standardized for production comparison.; Second-person verification has not occurred.; May support guided build instructions after later verification, but must not be used as a high-confidence geometry match.; Game version, patch, or environment metadata remains incomplete for production.; No Codex-created human verification decision is recorded."
CF27_XBOXUNKNOWN_RTG_SKINTONE_012,EA SPORTS College Football 27,Xbox,,,Road to Glory,Main interface > Road to Glory > Road to Glory Setup > Journey type cards > Choose Your Position > QB > Create Player > Player > Appearance > Head & Skin visible,Skin Tone,Skin Tone 12,12,12,PRIMARY_APPROVED_WITH_NOTES,NOT_VERIFIED,USER_CONFIRMATION_REQUIRED,"Locked media supports the visible option enough for verifier review, but this appearance choice should require user confirmation and confirmation screenshots before being treated as a successful personal outcome.",phase0-video-004,data/research/cf27/generated/full-resolution-frames/skin-tone-values-001-024/CF27_XBOXUNKNOWN_RTG_SKINTONE_012/CF27_XBOXUNKNOWN_RTG_SKINTONE_012_MENU_video-004_43p50s.png; 03_Appearance_Skin_Tone.MP4,43-44,MISSING_FROM_CURRENT_DERIVATIVES,NOT_REQUIRED,VISIBLE,VISIBLE,NOT_VISIBLE,false,false,false,true,false,true,false,high,0.55,true,true,false,false,NOT_SECOND_VERIFIED; NO_CATALOG_MANAGER_APPROVAL; NOT_IN_APPROVED_IMMUTABLE_PRODUCTION_RELEASE; ENVIRONMENT_UNRESOLVED; CATEGORY_INCOMPLETE; RECAPTURE_REQUIRED_FOR_PRODUCTION_COMPARISON; ISSUE:issue-phase0-appearance-control-skin-tone-recapture; ISSUE:issue-phase0-primary-review-category-incomplete; ISSUE:issue-phase0-primary-review-environment-unresolved; MISSING_REQUIRED_VIEWS; CATEGORY_COUNT_ORDER_INCOMPLETE,Independently verify native label/index/order and evidence references; confirm the record should remain user-confirmation-required if approved later.,Optional post-launch media may improve color/detail confidence but is not required by default.,"Skin Tone selector boundaries, default, wrap behavior, and total count are not fully proven.; Current evidence is primary research only and not standardized for production comparison.; Second-person verification has not occurred.; May support guided build instructions after later verification, but must not be used as a high-confidence geometry match.; Game version, patch, or environment metadata remains incomplete for production.; No Codex-created human verification decision is recorded."
CF27_XBOXUNKNOWN_RTG_SKINTONE_013,EA SPORTS College Football 27,Xbox,,,Road to Glory,Main interface > Road to Glory > Road to Glory Setup > Journey type cards > Choose Your Position > QB > Create Player > Player > Appearance > Head & Skin visible,Skin Tone,Skin Tone 13,13,13,PRIMARY_APPROVED_WITH_NOTES,NOT_VERIFIED,USER_CONFIRMATION_REQUIRED,"Locked media supports the visible option enough for verifier review, but this appearance choice should require user confirmation and confirmation screenshots before being treated as a successful personal outcome.",phase0-video-004,data/research/cf27/generated/full-resolution-frames/skin-tone-values-001-024/CF27_XBOXUNKNOWN_RTG_SKINTONE_013/CF27_XBOXUNKNOWN_RTG_SKINTONE_013_MENU_video-004_39p50s.png; 03_Appearance_Skin_Tone.MP4,39-40,MISSING_FROM_CURRENT_DERIVATIVES,NOT_REQUIRED,VISIBLE,VISIBLE,NOT_VISIBLE,false,false,false,true,false,true,false,high,0.55,true,true,false,false,NOT_SECOND_VERIFIED; NO_CATALOG_MANAGER_APPROVAL; NOT_IN_APPROVED_IMMUTABLE_PRODUCTION_RELEASE; ENVIRONMENT_UNRESOLVED; CATEGORY_INCOMPLETE; RECAPTURE_REQUIRED_FOR_PRODUCTION_COMPARISON; ISSUE:issue-phase0-appearance-control-skin-tone-recapture; ISSUE:issue-phase0-primary-review-category-incomplete; ISSUE:issue-phase0-primary-review-environment-unresolved; MISSING_REQUIRED_VIEWS; CATEGORY_COUNT_ORDER_INCOMPLETE,Independently verify native label/index/order and evidence references; confirm the record should remain user-confirmation-required if approved later.,Optional post-launch media may improve color/detail confidence but is not required by default.,"Skin Tone selector boundaries, default, wrap behavior, and total count are not fully proven.; Current evidence is primary research only and not standardized for production comparison.; Second-person verification has not occurred.; May support guided build instructions after later verification, but must not be used as a high-confidence geometry match.; Game version, patch, or environment metadata remains incomplete for production.; No Codex-created human verification decision is recorded."
CF27_XBOXUNKNOWN_RTG_SKINTONE_017,EA SPORTS College Football 27,Xbox,,,Road to Glory,Main interface > Road to Glory > Road to Glory Setup > Journey type cards > Choose Your Position > QB > Create Player > Player > Appearance > Head & Skin visible,Skin Tone,Skin Tone 17,17,17,PRIMARY_APPROVED_WITH_NOTES,NOT_VERIFIED,USER_CONFIRMATION_REQUIRED,"Locked media supports the visible option enough for verifier review, but this appearance choice should require user confirmation and confirmation screenshots before being treated as a successful personal outcome.",phase0-video-004,data/research/cf27/generated/full-resolution-frames/skin-tone-values-001-024/CF27_XBOXUNKNOWN_RTG_SKINTONE_014/CF27_XBOXUNKNOWN_RTG_SKINTONE_014_MENU_video-004_38p00s.png; 03_Appearance_Skin_Tone.MP4,37-38,MISSING_FROM_CURRENT_DERIVATIVES,NOT_REQUIRED,VISIBLE,VISIBLE,NOT_VISIBLE,false,false,false,true,true,true,false,high,0.55,true,true,false,false,NOT_SECOND_VERIFIED; NO_CATALOG_MANAGER_APPROVAL; NOT_IN_APPROVED_IMMUTABLE_PRODUCTION_RELEASE; ENVIRONMENT_UNRESOLVED; CATEGORY_INCOMPLETE; RECAPTURE_REQUIRED_FOR_PRODUCTION_COMPARISON; ISSUE:issue-phase0-appearance-control-skin-tone-recapture; ISSUE:issue-phase0-primary-review-category-incomplete; ISSUE:issue-phase0-primary-review-environment-unresolved; MISSING_REQUIRED_VIEWS; CATEGORY_COUNT_ORDER_INCOMPLETE,Independently verify native label/index/order and evidence references; confirm the record should remain user-confirmation-required if approved later.,Optional post-launch media may improve color/detail confidence but is not required by default.,"Skin Tone selector boundaries, default, wrap behavior, and total count are not fully proven.; Current evidence is primary research only and not standardized for production comparison.; Second-person verification has not occurred.; May support guided build instructions after later verification, but must not be used as a high-confidence geometry match.; Game version, patch, or environment metadata remains incomplete for production.; No Codex-created human verification decision is recorded."
CF27_XBOXUNKNOWN_RTG_SKINTONE_018,EA SPORTS College Football 27,Xbox,,,Road to Glory,Main interface > Road to Glory > Road to Glory Setup > Journey type cards > Choose Your Position > QB > Create Player > Player > Appearance > Head & Skin visible,Skin Tone,Skin Tone 18,18,18,PRIMARY_APPROVED_WITH_NOTES,NOT_VERIFIED,USER_CONFIRMATION_REQUIRED,"Locked media supports the visible option enough for verifier review, but this appearance choice should require user confirmation and confirmation screenshots before being treated as a successful personal outcome.",phase0-video-004,data/research/cf27/generated/full-resolution-frames/skin-tone-values-001-024/CF27_XBOXUNKNOWN_RTG_SKINTONE_015/CF27_XBOXUNKNOWN_RTG_SKINTONE_015_MENU_video-004_21p50s.png; 03_Appearance_Skin_Tone.MP4,20-22,MISSING_FROM_CURRENT_DERIVATIVES,NOT_REQUIRED,VISIBLE,VISIBLE,NOT_VISIBLE,false,false,false,true,true,true,false,high,0.55,true,true,false,false,NOT_SECOND_VERIFIED; NO_CATALOG_MANAGER_APPROVAL; NOT_IN_APPROVED_IMMUTABLE_PRODUCTION_RELEASE; ENVIRONMENT_UNRESOLVED; CATEGORY_INCOMPLETE; RECAPTURE_REQUIRED_FOR_PRODUCTION_COMPARISON; ISSUE:issue-phase0-appearance-control-skin-tone-recapture; ISSUE:issue-phase0-primary-review-category-incomplete; ISSUE:issue-phase0-primary-review-environment-unresolved; MISSING_REQUIRED_VIEWS; CATEGORY_COUNT_ORDER_INCOMPLETE,Independently verify native label/index/order and evidence references; confirm the record should remain user-confirmation-required if approved later.,Optional post-launch media may improve color/detail confidence but is not required by default.,"Skin Tone selector boundaries, default, wrap behavior, and total count are not fully proven.; Current evidence is primary research only and not standardized for production comparison.; Second-person verification has not occurred.; May support guided build instructions after later verification, but must not be used as a high-confidence geometry match.; Game version, patch, or environment metadata remains incomplete for production.; No Codex-created human verification decision is recorded."
