queue_record_id,stable_candidate_id,category,native_option_label_or_index,native_order,platform,game_version,patch,mode,creation_path,environment_id,primary_review_status,evidence_completeness_status,evidence_ids,source_videos,source_timestamps,required_views,available_views,missing_views,framing_consistency_result,lighting_consistency_result,canonical_settings_consistency_result,duplicate_or_near_duplicate_flag,dependency_flag,version_or_environment_gap,recommended_verifier_action,recommended_recapture_action,current_production_eligibility,blocking_reasons,second_verifier_status,catalog_manager_disposition
cf27-production-verification-cf27-xboxunknown-rtg-head-021,CF27_XBOXUNKNOWN_RTG_HEAD_021,Heads,Face 21,21,Xbox,,,Road to Glory,Main interface > Road to Glory > Road to Glory Setup > Journey type cards > Choose Your Position > QB > Create Player > Player > Appearance > Head & Skin visible,env-cf27-phase0-video-001-rtg-custom-qb,PRIMARY_APPROVED_WITH_NOTES,EVIDENCE_LINKED,phase0-frame-video-003-tl-010,phase0-video-003,80-89,MENU;FRONT;LEFT_3Q;LEFT_PROFILE;RIGHT_3Q;RIGHT_PROFILE;REAR,MENU,FRONT;LEFT_3Q;LEFT_PROFILE;RIGHT_3Q;RIGHT_PROFILE;REAR,FAIL,UNRESOLVED_NOT_CAPTURE_STANDARDIZED,FAIL,false,false,true,INDEPENDENTLY_REVIEW_EVIDENCE_AFTER_BLIND_COUNTS,"issue-phase0-primary-review-category-incomplete: Follow the Wyatt recapture instructions generated for this primary-review checkpoint. | issue-phase0-primary-review-environment-unresolved: Capture only non-secret game/console environment screens. Do not include account credentials, payment screens, serial numbers, or private profile details.",NOT_ELIGIBLE,NOT_SECOND_VERIFIED;NO_CATALOG_MANAGER_APPROVAL;NOT_IN_APPROVED_IMMUTABLE_PRODUCTION_RELEASE;ENVIRONMENT_UNRESOLVED;CATEGORY_INCOMPLETE;RECAPTURE_REQUIRED_FOR_PRODUCTION_COMPARISON;ISSUE:issue-phase0-primary-review-category-incomplete;ISSUE:issue-phase0-primary-review-environment-unresolved;MISSING_REQUIRED_VIEWS,NOT_VERIFIED,NOT_REVIEWED
cf27-production-verification-cf27-xboxunknown-rtg-head-022,CF27_XBOXUNKNOWN_RTG_HEAD_022,Heads,Face 22,22,Xbox,,,Road to Glory,Main interface > Road to Glory > Road to Glory Setup > Journey type cards > Choose Your Position > QB > Create Player > Player > Appearance > Head & Skin visible,env-cf27-phase0-video-001-rtg-custom-qb,PRIMARY_APPROVED_WITH_NOTES,EVIDENCE_LINKED,phase0-frame-video-003-tl-009,phase0-video-003,70-79,MENU;FRONT;LEFT_3Q;LEFT_PROFILE;RIGHT_3Q;RIGHT_PROFILE;REAR,MENU,FRONT;LEFT_3Q;LEFT_PROFILE;RIGHT_3Q;RIGHT_PROFILE;REAR,FAIL,UNRESOLVED_NOT_CAPTURE_STANDARDIZED,FAIL,false,false,true,INDEPENDENTLY_REVIEW_EVIDENCE_AFTER_BLIND_COUNTS,"issue-phase0-primary-review-category-incomplete: Follow the Wyatt recapture instructions generated for this primary-review checkpoint. | issue-phase0-primary-review-environment-unresolved: Capture only non-secret game/console environment screens. Do not include account credentials, payment screens, serial numbers, or private profile details.",NOT_ELIGIBLE,NOT_SECOND_VERIFIED;NO_CATALOG_MANAGER_APPROVAL;NOT_IN_APPROVED_IMMUTABLE_PRODUCTION_RELEASE;ENVIRONMENT_UNRESOLVED;CATEGORY_INCOMPLETE;RECAPTURE_REQUIRED_FOR_PRODUCTION_COMPARISON;ISSUE:issue-phase0-primary-review-category-incomplete;ISSUE:issue-phase0-primary-review-environment-unresolved;MISSING_REQUIRED_VIEWS,NOT_VERIFIED,NOT_REVIEWED
cf27-production-verification-cf27-xboxunknown-rtg-head-023,CF27_XBOXUNKNOWN_RTG_HEAD_023,Heads,Face 23,23,Xbox,,,Road to Glory,Main interface > Road to Glory > Road to Glory Setup > Journey type cards > Choose Your Position > QB > Create Player > Player > Appearance > Head & Skin visible,env-cf27-phase0-video-001-rtg-custom-qb,PRIMARY_APPROVED_WITH_NOTES,EVIDENCE_LINKED,phase0-frame-video-003-tl-007,phase0-video-003,50-59,MENU;FRONT;LEFT_3Q;LEFT_PROFILE;RIGHT_3Q;RIGHT_PROFILE;REAR,MENU,FRONT;LEFT_3Q;LEFT_PROFILE;RIGHT_3Q;RIGHT_PROFILE;REAR,FAIL,UNRESOLVED_NOT_CAPTURE_STANDARDIZED,FAIL,false,false,true,INDEPENDENTLY_REVIEW_EVIDENCE_AFTER_BLIND_COUNTS,"issue-phase0-primary-review-category-incomplete: Follow the Wyatt recapture instructions generated for this primary-review checkpoint. | issue-phase0-primary-review-environment-unresolved: Capture only non-secret game/console environment screens. Do not include account credentials, payment screens, serial numbers, or private profile details.",NOT_ELIGIBLE,NOT_SECOND_VERIFIED;NO_CATALOG_MANAGER_APPROVAL;NOT_IN_APPROVED_IMMUTABLE_PRODUCTION_RELEASE;ENVIRONMENT_UNRESOLVED;CATEGORY_INCOMPLETE;RECAPTURE_REQUIRED_FOR_PRODUCTION_COMPARISON;ISSUE:issue-phase0-primary-review-category-incomplete;ISSUE:issue-phase0-primary-review-environment-unresolved;MISSING_REQUIRED_VIEWS,NOT_VERIFIED,NOT_REVIEWED
cf27-production-verification-cf27-xboxunknown-rtg-head-024,CF27_XBOXUNKNOWN_RTG_HEAD_024,Heads,Face 24,24,Xbox,,,Road to Glory,Main interface > Road to Glory > Road to Glory Setup > Journey type cards > Choose Your Position > QB > Create Player > Player > Appearance > Head & Skin visible,env-cf27-phase0-video-001-rtg-custom-qb,PRIMARY_APPROVED_WITH_NOTES,EVIDENCE_LINKED,phase0-frame-video-003-tl-008,phase0-video-003,60-69,MENU;FRONT;LEFT_3Q;LEFT_PROFILE;RIGHT_3Q;RIGHT_PROFILE;REAR,MENU,FRONT;LEFT_3Q;LEFT_PROFILE;RIGHT_3Q;RIGHT_PROFILE;REAR,FAIL,UNRESOLVED_NOT_CAPTURE_STANDARDIZED,FAIL,false,false,true,INDEPENDENTLY_REVIEW_EVIDENCE_AFTER_BLIND_COUNTS,"issue-phase0-primary-review-category-incomplete: Follow the Wyatt recapture instructions generated for this primary-review checkpoint. | issue-phase0-primary-review-environment-unresolved: Capture only non-secret game/console environment screens. Do not include account credentials, payment screens, serial numbers, or private profile details.",NOT_ELIGIBLE,NOT_SECOND_VERIFIED;NO_CATALOG_MANAGER_APPROVAL;NOT_IN_APPROVED_IMMUTABLE_PRODUCTION_RELEASE;ENVIRONMENT_UNRESOLVED;CATEGORY_INCOMPLETE;RECAPTURE_REQUIRED_FOR_PRODUCTION_COMPARISON;ISSUE:issue-phase0-primary-review-category-incomplete;ISSUE:issue-phase0-primary-review-environment-unresolved;MISSING_REQUIRED_VIEWS,NOT_VERIFIED,NOT_REVIEWED
cf27-production-verification-cf27-xboxunknown-rtg-head-027,CF27_XBOXUNKNOWN_RTG_HEAD_027,Heads,Face 27,27,Xbox,,,Road to Glory,Main interface > Road to Glory > Road to Glory Setup > Journey type cards > Choose Your Position > QB > Create Player > Player > Appearance > Head & Skin visible,env-cf27-phase0-video-001-rtg-custom-qb,PRIMARY_APPROVED_WITH_NOTES,EVIDENCE_LINKED,phase0-frame-video-003-tl-011,phase0-video-003,90-99,MENU;FRONT;LEFT_3Q;LEFT_PROFILE;RIGHT_3Q;RIGHT_PROFILE;REAR,MENU,FRONT;LEFT_3Q;LEFT_PROFILE;RIGHT_3Q;RIGHT_PROFILE;REAR,FAIL,UNRESOLVED_NOT_CAPTURE_STANDARDIZED,FAIL,false,false,true,INDEPENDENTLY_REVIEW_EVIDENCE_AFTER_BLIND_COUNTS,"issue-phase0-primary-review-category-incomplete: Follow the Wyatt recapture instructions generated for this primary-review checkpoint. | issue-phase0-primary-review-environment-unresolved: Capture only non-secret game/console environment screens. Do not include account credentials, payment screens, serial numbers, or private profile details.",NOT_ELIGIBLE,NOT_SECOND_VERIFIED;NO_CATALOG_MANAGER_APPROVAL;NOT_IN_APPROVED_IMMUTABLE_PRODUCTION_RELEASE;ENVIRONMENT_UNRESOLVED;CATEGORY_INCOMPLETE;RECAPTURE_REQUIRED_FOR_PRODUCTION_COMPARISON;ISSUE:issue-phase0-primary-review-category-incomplete;ISSUE:issue-phase0-primary-review-environment-unresolved;MISSING_REQUIRED_VIEWS,NOT_VERIFIED,NOT_REVIEWED
cf27-production-verification-cf27-xboxunknown-rtg-head-028,CF27_XBOXUNKNOWN_RTG_HEAD_028,Heads,Face 28,28,Xbox,,,Road to Glory,Main interface > Road to Glory > Road to Glory Setup > Journey type cards > Choose Your Position > QB > Create Player > Player > Appearance > Head & Skin visible,env-cf27-phase0-video-001-rtg-custom-qb,PRIMARY_APPROVED_WITH_NOTES,EVIDENCE_LINKED,phase0-frame-video-003-tl-012,phase0-video-003,100-109,MENU;FRONT;LEFT_3Q;LEFT_PROFILE;RIGHT_3Q;RIGHT_PROFILE;REAR,MENU,FRONT;LEFT_3Q;LEFT_PROFILE;RIGHT_3Q;RIGHT_PROFILE;REAR,FAIL,UNRESOLVED_NOT_CAPTURE_STANDARDIZED,FAIL,false,false,true,INDEPENDENTLY_REVIEW_EVIDENCE_AFTER_BLIND_COUNTS,"issue-phase0-primary-review-category-incomplete: Follow the Wyatt recapture instructions generated for this primary-review checkpoint. | issue-phase0-primary-review-environment-unresolved: Capture only non-secret game/console environment screens. Do not include account credentials, payment screens, serial numbers, or private profile details.",NOT_ELIGIBLE,NOT_SECOND_VERIFIED;NO_CATALOG_MANAGER_APPROVAL;NOT_IN_APPROVED_IMMUTABLE_PRODUCTION_RELEASE;ENVIRONMENT_UNRESOLVED;CATEGORY_INCOMPLETE;RECAPTURE_REQUIRED_FOR_PRODUCTION_COMPARISON;ISSUE:issue-phase0-primary-review-category-incomplete;ISSUE:issue-phase0-primary-review-environment-unresolved;MISSING_REQUIRED_VIEWS,NOT_VERIFIED,NOT_REVIEWED
cf27-production-verification-cf27-xboxunknown-rtg-head-029,CF27_XBOXUNKNOWN_RTG_HEAD_029,Heads,Face 29,29,Xbox,,,Road to Glory,Main interface > Road to Glory > Road to Glory Setup > Journey type cards > Choose Your Position > QB > Create Player > Player > Appearance > Head & Skin visible,env-cf27-phase0-video-001-rtg-custom-qb,PRIMARY_APPROVED_WITH_NOTES,EVIDENCE_LINKED,phase0-frame-video-003-tl-015,phase0-video-003,127-133.02,MENU;FRONT;LEFT_3Q;LEFT_PROFILE;RIGHT_3Q;RIGHT_PROFILE;REAR,MENU,FRONT;LEFT_3Q;LEFT_PROFILE;RIGHT_3Q;RIGHT_PROFILE;REAR,FAIL,UNRESOLVED_NOT_CAPTURE_STANDARDIZED,FAIL,false,false,true,INDEPENDENTLY_REVIEW_EVIDENCE_AFTER_BLIND_COUNTS,"issue-phase0-primary-review-category-incomplete: Follow the Wyatt recapture instructions generated for this primary-review checkpoint. | issue-phase0-primary-review-environment-unresolved: Capture only non-secret game/console environment screens. Do not include account credentials, payment screens, serial numbers, or private profile details.",NOT_ELIGIBLE,NOT_SECOND_VERIFIED;NO_CATALOG_MANAGER_APPROVAL;NOT_IN_APPROVED_IMMUTABLE_PRODUCTION_RELEASE;ENVIRONMENT_UNRESOLVED;CATEGORY_INCOMPLETE;RECAPTURE_REQUIRED_FOR_PRODUCTION_COMPARISON;ISSUE:issue-phase0-primary-review-category-incomplete;ISSUE:issue-phase0-primary-review-environment-unresolved;MISSING_REQUIRED_VIEWS,NOT_VERIFIED,NOT_REVIEWED
cf27-production-verification-cf27-xboxunknown-rtg-head-030,CF27_XBOXUNKNOWN_RTG_HEAD_030,Heads,Face 30,30,Xbox,,,Road to Glory,Main interface > Road to Glory > Road to Glory Setup > Journey type cards > Choose Your Position > QB > Create Player > Player > Appearance > Head & Skin visible,env-cf27-phase0-video-001-rtg-custom-qb,PRIMARY_APPROVED_WITH_NOTES,EVIDENCE_LINKED,phase0-frame-video-003-tl-014,phase0-video-003,120-126,MENU;FRONT;LEFT_3Q;LEFT_PROFILE;RIGHT_3Q;RIGHT_PROFILE;REAR,MENU,FRONT;LEFT_3Q;LEFT_PROFILE;RIGHT_3Q;RIGHT_PROFILE;REAR,FAIL,UNRESOLVED_NOT_CAPTURE_STANDARDIZED,FAIL,false,false,true,INDEPENDENTLY_REVIEW_EVIDENCE_AFTER_BLIND_COUNTS,"issue-phase0-primary-review-category-incomplete: Follow the Wyatt recapture instructions generated for this primary-review checkpoint. | issue-phase0-primary-review-environment-unresolved: Capture only non-secret game/console environment screens. Do not include account credentials, payment screens, serial numbers, or private profile details.",NOT_ELIGIBLE,NOT_SECOND_VERIFIED;NO_CATALOG_MANAGER_APPROVAL;NOT_IN_APPROVED_IMMUTABLE_PRODUCTION_RELEASE;ENVIRONMENT_UNRESOLVED;CATEGORY_INCOMPLETE;RECAPTURE_REQUIRED_FOR_PRODUCTION_COMPARISON;ISSUE:issue-phase0-primary-review-category-incomplete;ISSUE:issue-phase0-primary-review-environment-unresolved;MISSING_REQUIRED_VIEWS,NOT_VERIFIED,NOT_REVIEWED
cf27-production-verification-cf27-xboxunknown-rtg-head-031,CF27_XBOXUNKNOWN_RTG_HEAD_031,Heads,Face 31,31,Xbox,,,Road to Glory,Main interface > Road to Glory > Road to Glory Setup > Journey type cards > Choose Your Position > QB > Create Player > Player > Appearance > Head & Skin visible,env-cf27-phase0-video-001-rtg-custom-qb,PRIMARY_APPROVED_WITH_NOTES,EVIDENCE_LINKED,phase0-frame-video-003-tl-013,phase0-video-003,110-119,MENU;FRONT;LEFT_3Q;LEFT_PROFILE;RIGHT_3Q;RIGHT_PROFILE;REAR,MENU,FRONT;LEFT_3Q;LEFT_PROFILE;RIGHT_3Q;RIGHT_PROFILE;REAR,FAIL,UNRESOLVED_NOT_CAPTURE_STANDARDIZED,FAIL,false,false,true,INDEPENDENTLY_REVIEW_EVIDENCE_AFTER_BLIND_COUNTS,"issue-phase0-primary-review-category-incomplete: Follow the Wyatt recapture instructions generated for this primary-review checkpoint. | issue-phase0-primary-review-environment-unresolved: Capture only non-secret game/console environment screens. Do not include account credentials, payment screens, serial numbers, or private profile details.",NOT_ELIGIBLE,NOT_SECOND_VERIFIED;NO_CATALOG_MANAGER_APPROVAL;NOT_IN_APPROVED_IMMUTABLE_PRODUCTION_RELEASE;ENVIRONMENT_UNRESOLVED;CATEGORY_INCOMPLETE;RECAPTURE_REQUIRED_FOR_PRODUCTION_COMPARISON;ISSUE:issue-phase0-primary-review-category-incomplete;ISSUE:issue-phase0-primary-review-environment-unresolved;MISSING_REQUIRED_VIEWS,NOT_VERIFIED,NOT_REVIEWED
cf27-production-verification-cf27-xboxunknown-rtg-jawshape-square,CF27_XBOXUNKNOWN_RTG_JAWSHAPE_SQUARE,Jaw Shape,Square,2,Xbox,,,Road to Glory,Main interface > Road to Glory > Road to Glory Setup > Journey type cards > Choose Your Position > QB > Create Player > Player > Appearance > Head & Skin visible,env-cf27-phase0-video-001-rtg-custom-qb,PRIMARY_APPROVED_WITH_NOTES,EVIDENCE_LINKED,phase0-frame-CF27_XBOX_SOURCE_2026_08_02_001-tl-010,CF27_XBOX_SOURCE_2026_08_02_001,220-229,MENU;FRONT;LEFT_PROFILE;RIGHT_PROFILE,MENU,FRONT;LEFT_PROFILE;RIGHT_PROFILE,FAIL,UNRESOLVED_NOT_CAPTURE_STANDARDIZED,FAIL,false,false,true,INDEPENDENTLY_REVIEW_EVIDENCE_AFTER_BLIND_COUNTS,"issue-phase0-primary-review-category-incomplete: Follow the Wyatt recapture instructions generated for this primary-review checkpoint. | issue-phase0-primary-review-environment-unresolved: Capture only non-secret game/console environment screens. Do not include account credentials, payment screens, serial numbers, or private profile details.",NOT_ELIGIBLE,NOT_SECOND_VERIFIED;NO_CATALOG_MANAGER_APPROVAL;NOT_IN_APPROVED_IMMUTABLE_PRODUCTION_RELEASE;ENVIRONMENT_UNRESOLVED;CATEGORY_INCOMPLETE;RECAPTURE_REQUIRED_FOR_PRODUCTION_COMPARISON;ISSUE:issue-phase0-primary-review-category-incomplete;ISSUE:issue-phase0-primary-review-environment-unresolved;MISSING_REQUIRED_VIEWS,NOT_VERIFIED,NOT_REVIEWED
cf27-production-verification-cf27-xboxunknown-rtg-mouthshape-heavy,CF27_XBOXUNKNOWN_RTG_MOUTHSHAPE_HEAVY,Mouth Shape,Heavy,7,Xbox,,,Road to Glory,Main interface > Road to Glory > Road to Glory Setup > Journey type cards > Choose Your Position > QB > Create Player > Player > Appearance > Head & Skin visible,env-cf27-phase0-video-001-rtg-custom-qb,PRIMARY_APPROVED_WITH_NOTES,EVIDENCE_LINKED,phase0-frame-CF27_XBOX_SOURCE_2026_08_02_001-tl-009,CF27_XBOX_SOURCE_2026_08_02_001,210-219,MENU;FRONT,MENU,FRONT,FAIL,UNRESOLVED_NOT_CAPTURE_STANDARDIZED,FAIL,false,false,true,INDEPENDENTLY_REVIEW_EVIDENCE_AFTER_BLIND_COUNTS,"issue-phase0-primary-review-category-incomplete: Follow the Wyatt recapture instructions generated for this primary-review checkpoint. | issue-phase0-primary-review-environment-unresolved: Capture only non-secret game/console environment screens. Do not include account credentials, payment screens, serial numbers, or private profile details.",NOT_ELIGIBLE,NOT_SECOND_VERIFIED;NO_CATALOG_MANAGER_APPROVAL;NOT_IN_APPROVED_IMMUTABLE_PRODUCTION_RELEASE;ENVIRONMENT_UNRESOLVED;CATEGORY_INCOMPLETE;RECAPTURE_REQUIRED_FOR_PRODUCTION_COMPARISON;ISSUE:issue-phase0-primary-review-category-incomplete;ISSUE:issue-phase0-primary-review-environment-unresolved;MISSING_REQUIRED_VIEWS,NOT_VERIFIED,NOT_REVIEWED
cf27-production-verification-cf27-xboxunknown-rtg-nose-001,CF27_XBOXUNKNOWN_RTG_NOSE_001,Nose,None,1,Xbox,,,Road to Glory,Main interface > Road to Glory > Road to Glory Setup > Journey type cards > Choose Your Position > QB > Create Player > Player > Appearance > Head & Skin visible,env-cf27-phase0-video-001-rtg-custom-qb,PRIMARY_APPROVED_WITH_NOTES,EVIDENCE_LINKED,phase0-frame-video-008-tl-003,phase0-video-008,15-15,MENU;FRONT;LEFT_PROFILE;RIGHT_PROFILE,MENU,FRONT;LEFT_PROFILE;RIGHT_PROFILE,PASS,UNRESOLVED_NOT_CAPTURE_STANDARDIZED,FAIL,false,false,true,INDEPENDENTLY_REVIEW_EVIDENCE_AFTER_BLIND_COUNTS,"issue-phase0-appearance-control-nose-recapture: Record Nose from the first available value through the final available value, pausing on each selected value long enough for label and character state review. Include beginning boundary, final boundary, wrap/no-wrap evidence, default state evidence, and dependency notes. | issue-phase0-primary-review-category-incomplete: Follow the Wyatt recapture instructions generated for this primary-review checkpoint. | issue-phase0-primary-review-environment-unresolved: Capture only non-secret game/console environment screens. Do not include account credentials, payment screens, serial numbers, or private profile details.",NOT_ELIGIBLE,NOT_SECOND_VERIFIED;NO_CATALOG_MANAGER_APPROVAL;NOT_IN_APPROVED_IMMUTABLE_PRODUCTION_RELEASE;ENVIRONMENT_UNRESOLVED;CATEGORY_INCOMPLETE;RECAPTURE_REQUIRED_FOR_PRODUCTION_COMPARISON;ISSUE:issue-phase0-appearance-control-nose-recapture;ISSUE:issue-phase0-primary-review-category-incomplete;ISSUE:issue-phase0-primary-review-environment-unresolved;MISSING_REQUIRED_VIEWS;CATEGORY_COUNT_ORDER_INCOMPLETE;COVERAGE:INCOMPLETE_EVIDENCE,NOT_VERIFIED,NOT_REVIEWED
cf27-production-verification-cf27-xboxunknown-rtg-nose-002,CF27_XBOXUNKNOWN_RTG_NOSE_002,Nose,Hooked,2,Xbox,,,Road to Glory,Main interface > Road to Glory > Road to Glory Setup > Journey type cards > Choose Your Position > QB > Create Player > Player > Appearance > Head & Skin visible,env-cf27-phase0-video-001-rtg-custom-qb,PRIMARY_APPROVED_WITH_NOTES,EVIDENCE_LINKED,phase0-frame-video-008-tl-004,phase0-video-008,16-18,MENU;FRONT;LEFT_PROFILE;RIGHT_PROFILE,MENU,FRONT;LEFT_PROFILE;RIGHT_PROFILE,PASS,UNRESOLVED_NOT_CAPTURE_STANDARDIZED,FAIL,false,false,true,INDEPENDENTLY_REVIEW_EVIDENCE_AFTER_BLIND_COUNTS,"issue-phase0-appearance-control-nose-recapture: Record Nose from the first available value through the final available value, pausing on each selected value long enough for label and character state review. Include beginning boundary, final boundary, wrap/no-wrap evidence, default state evidence, and dependency notes. | issue-phase0-primary-review-category-incomplete: Follow the Wyatt recapture instructions generated for this primary-review checkpoint. | issue-phase0-primary-review-environment-unresolved: Capture only non-secret game/console environment screens. Do not include account credentials, payment screens, serial numbers, or private profile details.",NOT_ELIGIBLE,NOT_SECOND_VERIFIED;NO_CATALOG_MANAGER_APPROVAL;NOT_IN_APPROVED_IMMUTABLE_PRODUCTION_RELEASE;ENVIRONMENT_UNRESOLVED;CATEGORY_INCOMPLETE;RECAPTURE_REQUIRED_FOR_PRODUCTION_COMPARISON;ISSUE:issue-phase0-appearance-control-nose-recapture;ISSUE:issue-phase0-primary-review-category-incomplete;ISSUE:issue-phase0-primary-review-environment-unresolved;MISSING_REQUIRED_VIEWS;CATEGORY_COUNT_ORDER_INCOMPLETE;COVERAGE:INCOMPLETE_EVIDENCE,NOT_VERIFIED,NOT_REVIEWED
cf27-production-verification-cf27-xboxunknown-rtg-nose-003,CF27_XBOXUNKNOWN_RTG_NOSE_003,Nose,Button,3,Xbox,,,Road to Glory,Main interface > Road to Glory > Road to Glory Setup > Journey type cards > Choose Your Position > QB > Create Player > Player > Appearance > Head & Skin visible,env-cf27-phase0-video-001-rtg-custom-qb,PRIMARY_APPROVED_WITH_NOTES,EVIDENCE_LINKED,phase0-frame-video-008-tl-005,phase0-video-008,19-20,MENU;FRONT;LEFT_PROFILE;RIGHT_PROFILE,MENU,FRONT;LEFT_PROFILE;RIGHT_PROFILE,PASS,UNRESOLVED_NOT_CAPTURE_STANDARDIZED,FAIL,false,false,true,INDEPENDENTLY_REVIEW_EVIDENCE_AFTER_BLIND_COUNTS,"issue-phase0-appearance-control-nose-recapture: Record Nose from the first available value through the final available value, pausing on each selected value long enough for label and character state review. Include beginning boundary, final boundary, wrap/no-wrap evidence, default state evidence, and dependency notes. | issue-phase0-primary-review-category-incomplete: Follow the Wyatt recapture instructions generated for this primary-review checkpoint. | issue-phase0-primary-review-environment-unresolved: Capture only non-secret game/console environment screens. Do not include account credentials, payment screens, serial numbers, or private profile details.",NOT_ELIGIBLE,NOT_SECOND_VERIFIED;NO_CATALOG_MANAGER_APPROVAL;NOT_IN_APPROVED_IMMUTABLE_PRODUCTION_RELEASE;ENVIRONMENT_UNRESOLVED;CATEGORY_INCOMPLETE;RECAPTURE_REQUIRED_FOR_PRODUCTION_COMPARISON;ISSUE:issue-phase0-appearance-control-nose-recapture;ISSUE:issue-phase0-primary-review-category-incomplete;ISSUE:issue-phase0-primary-review-environment-unresolved;MISSING_REQUIRED_VIEWS;CATEGORY_COUNT_ORDER_INCOMPLETE;COVERAGE:INCOMPLETE_EVIDENCE,NOT_VERIFIED,NOT_REVIEWED
cf27-production-verification-cf27-xboxunknown-rtg-nose-004,CF27_XBOXUNKNOWN_RTG_NOSE_004,Nose,Nubian,4,Xbox,,,Road to Glory,Main interface > Road to Glory > Road to Glory Setup > Journey type cards > Choose Your Position > QB > Create Player > Player > Appearance > Head & Skin visible,env-cf27-phase0-video-001-rtg-custom-qb,PRIMARY_APPROVED_WITH_NOTES,EVIDENCE_LINKED,phase0-frame-video-008-tl-006,phase0-video-008,21-22,MENU;FRONT;LEFT_PROFILE;RIGHT_PROFILE,MENU,FRONT;LEFT_PROFILE;RIGHT_PROFILE,PASS,UNRESOLVED_NOT_CAPTURE_STANDARDIZED,FAIL,false,false,true,INDEPENDENTLY_REVIEW_EVIDENCE_AFTER_BLIND_COUNTS,"issue-phase0-appearance-control-nose-recapture: Record Nose from the first available value through the final available value, pausing on each selected value long enough for label and character state review. Include beginning boundary, final boundary, wrap/no-wrap evidence, default state evidence, and dependency notes. | issue-phase0-primary-review-category-incomplete: Follow the Wyatt recapture instructions generated for this primary-review checkpoint. | issue-phase0-primary-review-environment-unresolved: Capture only non-secret game/console environment screens. Do not include account credentials, payment screens, serial numbers, or private profile details.",NOT_ELIGIBLE,NOT_SECOND_VERIFIED;NO_CATALOG_MANAGER_APPROVAL;NOT_IN_APPROVED_IMMUTABLE_PRODUCTION_RELEASE;ENVIRONMENT_UNRESOLVED;CATEGORY_INCOMPLETE;RECAPTURE_REQUIRED_FOR_PRODUCTION_COMPARISON;ISSUE:issue-phase0-appearance-control-nose-recapture;ISSUE:issue-phase0-primary-review-category-incomplete;ISSUE:issue-phase0-primary-review-environment-unresolved;MISSING_REQUIRED_VIEWS;CATEGORY_COUNT_ORDER_INCOMPLETE;COVERAGE:INCOMPLETE_EVIDENCE,NOT_VERIFIED,NOT_REVIEWED
cf27-production-verification-cf27-xboxunknown-rtg-nose-005,CF27_XBOXUNKNOWN_RTG_NOSE_005,Nose,Aquiline,5,Xbox,,,Road to Glory,Main interface > Road to Glory > Road to Glory Setup > Journey type cards > Choose Your Position > QB > Create Player > Player > Appearance > Head & Skin visible,env-cf27-phase0-video-001-rtg-custom-qb,DUPLICATE_REVIEW_REQUIRED,EVIDENCE_LINKED,phase0-frame-video-008-tl-002;phase0-frame-video-008-tl-009,phase0-video-008,14-14,MENU;FRONT;LEFT_PROFILE;RIGHT_PROFILE,MENU,FRONT;LEFT_PROFILE;RIGHT_PROFILE,PASS,UNRESOLVED_NOT_CAPTURE_STANDARDIZED,FAIL,true,false,true,REVIEW_DUPLICATE_OR_CONTINUITY_AFTER_INDEPENDENT_COUNTS,"issue-phase0-appearance-control-nose-recapture: Record Nose from the first available value through the final available value, pausing on each selected value long enough for label and character state review. Include beginning boundary, final boundary, wrap/no-wrap evidence, default state evidence, and dependency notes. | issue-phase0-primary-review-category-incomplete: Follow the Wyatt recapture instructions generated for this primary-review checkpoint. | issue-phase0-primary-review-duplicate-observations: Do not merge duplicate-looking options. Preserve native order and selected value evidence. | issue-phase0-primary-review-environment-unresolved: Capture only non-secret game/console environment screens. Do not include account credentials, payment screens, serial numbers, or private profile details.",NOT_ELIGIBLE,NOT_SECOND_VERIFIED;NO_CATALOG_MANAGER_APPROVAL;NOT_IN_APPROVED_IMMUTABLE_PRODUCTION_RELEASE;ENVIRONMENT_UNRESOLVED;CATEGORY_INCOMPLETE;RECAPTURE_REQUIRED_FOR_PRODUCTION_COMPARISON;DUPLICATE_REVIEW_REQUIRED;ISSUE:issue-phase0-appearance-control-nose-recapture;ISSUE:issue-phase0-primary-review-category-incomplete;ISSUE:issue-phase0-primary-review-duplicate-observations;ISSUE:issue-phase0-primary-review-environment-unresolved;MISSING_REQUIRED_VIEWS;CATEGORY_COUNT_ORDER_INCOMPLETE;COVERAGE:INCOMPLETE_EVIDENCE,NOT_VERIFIED,NOT_REVIEWED
