record_id,file_path,record_path,record_kind,classification,source_type,data_class,production_status,verification_status,has_source_evidence,has_catalog_manager_disposition,production_access_allowed,reasons,blocking_issues
CF27_XBOXUNKNOWN_RTG_HEAD_018,data/research/cf27/exports/partial-research-catalog-current/evidence_manifest.json,$.payload.entries[155],menu_record,RESEARCH_OBSERVED,,,,PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,true,false,false,verification:PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,
CF27_XBOXUNKNOWN_RTG_HEAD_018,data/research/cf27/exports/partial-research-catalog-current/evidence_manifest.json,$.payload.entries[156],menu_record,RESEARCH_OBSERVED,,,,PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,true,false,false,verification:PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,
CF27_XBOXUNKNOWN_RTG_HEAD_018,data/research/cf27/exports/partial-research-catalog-current/evidence_manifest.json,$.payload.entries[157],menu_record,RESEARCH_OBSERVED,,,,PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,true,false,false,verification:PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,
CF27_XBOXUNKNOWN_RTG_HEAD_019,data/research/cf27/exports/partial-research-catalog-current/evidence_manifest.json,$.payload.entries[158],menu_record,RESEARCH_OBSERVED,,,,PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,true,false,false,verification:PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,
CF27_XBOXUNKNOWN_RTG_HEAD_019,data/research/cf27/exports/partial-research-catalog-current/evidence_manifest.json,$.payload.entries[159],menu_record,RESEARCH_OBSERVED,,,,PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,true,false,false,verification:PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,
CF27_XBOXUNKNOWN_RTG_EYECOLOR_005,data/research/cf27/exports/partial-research-catalog-current/evidence_manifest.json,$.payload.entries[16],menu_record,PLACEHOLDER,,,,PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,true,false,false,verification:PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,placeholderToken
CF27_XBOXUNKNOWN_RTG_HEAD_019,data/research/cf27/exports/partial-research-catalog-current/evidence_manifest.json,$.payload.entries[160],menu_record,RESEARCH_OBSERVED,,,,PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,true,false,false,verification:PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,
CF27_XBOXUNKNOWN_RTG_HEAD_019,data/research/cf27/exports/partial-research-catalog-current/evidence_manifest.json,$.payload.entries[161],menu_record,RESEARCH_OBSERVED,,,,PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,true,false,false,verification:PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,
CF27_XBOXUNKNOWN_RTG_HEAD_019,data/research/cf27/exports/partial-research-catalog-current/evidence_manifest.json,$.payload.entries[162],menu_record,RESEARCH_OBSERVED,,,,PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,true,false,false,verification:PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,
CF27_XBOXUNKNOWN_RTG_HEAD_019,data/research/cf27/exports/partial-research-catalog-current/evidence_manifest.json,$.payload.entries[163],menu_record,RESEARCH_OBSERVED,,,,PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,true,false,false,verification:PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,
CF27_XBOXUNKNOWN_RTG_HEAD_019,data/research/cf27/exports/partial-research-catalog-current/evidence_manifest.json,$.payload.entries[164],menu_record,RESEARCH_OBSERVED,,,,PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,true,false,false,verification:PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,
CF27_XBOXUNKNOWN_RTG_HEAD_020,data/research/cf27/exports/partial-research-catalog-current/evidence_manifest.json,$.payload.entries[165],menu_record,RESEARCH_OBSERVED,,,,PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,true,false,false,verification:PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,
CF27_XBOXUNKNOWN_RTG_HEAD_020,data/research/cf27/exports/partial-research-catalog-current/evidence_manifest.json,$.payload.entries[166],menu_record,RESEARCH_OBSERVED,,,,PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,true,false,false,verification:PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,
CF27_XBOXUNKNOWN_RTG_HEAD_020,data/research/cf27/exports/partial-research-catalog-current/evidence_manifest.json,$.payload.entries[167],menu_record,RESEARCH_OBSERVED,,,,PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,true,false,false,verification:PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,
CF27_XBOXUNKNOWN_RTG_HEAD_020,data/research/cf27/exports/partial-research-catalog-current/evidence_manifest.json,$.payload.entries[168],menu_record,RESEARCH_OBSERVED,,,,PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,true,false,false,verification:PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,
CF27_XBOXUNKNOWN_RTG_HEAD_020,data/research/cf27/exports/partial-research-catalog-current/evidence_manifest.json,$.payload.entries[169],menu_record,RESEARCH_OBSERVED,,,,PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,true,false,false,verification:PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,
CF27_XBOXUNKNOWN_RTG_EYECOLOR_005,data/research/cf27/exports/partial-research-catalog-current/evidence_manifest.json,$.payload.entries[17],menu_record,PLACEHOLDER,,,,PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,true,false,false,verification:PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,placeholderToken
CF27_XBOXUNKNOWN_RTG_HEAD_020,data/research/cf27/exports/partial-research-catalog-current/evidence_manifest.json,$.payload.entries[170],menu_record,RESEARCH_OBSERVED,,,,PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,true,false,false,verification:PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,
CF27_XBOXUNKNOWN_RTG_HEAD_020,data/research/cf27/exports/partial-research-catalog-current/evidence_manifest.json,$.payload.entries[171],menu_record,RESEARCH_OBSERVED,,,,PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,true,false,false,verification:PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,
CF27_XBOXUNKNOWN_RTG_HEAD_021,data/research/cf27/exports/partial-research-catalog-current/evidence_manifest.json,$.payload.entries[172],menu_record,RESEARCH_OBSERVED,,,,PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,true,false,false,verification:PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,
CF27_XBOXUNKNOWN_RTG_HEAD_021,data/research/cf27/exports/partial-research-catalog-current/evidence_manifest.json,$.payload.entries[173],menu_record,RESEARCH_OBSERVED,,,,PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,true,false,false,verification:PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,
CF27_XBOXUNKNOWN_RTG_HEAD_021,data/research/cf27/exports/partial-research-catalog-current/evidence_manifest.json,$.payload.entries[174],menu_record,RESEARCH_OBSERVED,,,,PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,true,false,false,verification:PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,
CF27_XBOXUNKNOWN_RTG_HEAD_021,data/research/cf27/exports/partial-research-catalog-current/evidence_manifest.json,$.payload.entries[175],menu_record,RESEARCH_OBSERVED,,,,PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,true,false,false,verification:PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,
CF27_XBOXUNKNOWN_RTG_HEAD_021,data/research/cf27/exports/partial-research-catalog-current/evidence_manifest.json,$.payload.entries[176],menu_record,RESEARCH_OBSERVED,,,,PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,true,false,false,verification:PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,
CF27_XBOXUNKNOWN_RTG_HEAD_021,data/research/cf27/exports/partial-research-catalog-current/evidence_manifest.json,$.payload.entries[177],menu_record,RESEARCH_OBSERVED,,,,PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,true,false,false,verification:PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,
CF27_XBOXUNKNOWN_RTG_HEAD_021,data/research/cf27/exports/partial-research-catalog-current/evidence_manifest.json,$.payload.entries[178],menu_record,RESEARCH_OBSERVED,,,,PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,true,false,false,verification:PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,
CF27_XBOXUNKNOWN_RTG_HEAD_022,data/research/cf27/exports/partial-research-catalog-current/evidence_manifest.json,$.payload.entries[179],menu_record,RESEARCH_OBSERVED,,,,PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,true,false,false,verification:PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,
CF27_XBOXUNKNOWN_RTG_EYECOLOR_006,data/research/cf27/exports/partial-research-catalog-current/evidence_manifest.json,$.payload.entries[18],menu_record,PLACEHOLDER,,,,PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,true,false,false,verification:PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,placeholderToken
CF27_XBOXUNKNOWN_RTG_HEAD_022,data/research/cf27/exports/partial-research-catalog-current/evidence_manifest.json,$.payload.entries[180],menu_record,RESEARCH_OBSERVED,,,,PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,true,false,false,verification:PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,
CF27_XBOXUNKNOWN_RTG_HEAD_022,data/research/cf27/exports/partial-research-catalog-current/evidence_manifest.json,$.payload.entries[181],menu_record,RESEARCH_OBSERVED,,,,PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,true,false,false,verification:PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,
CF27_XBOXUNKNOWN_RTG_HEAD_022,data/research/cf27/exports/partial-research-catalog-current/evidence_manifest.json,$.payload.entries[182],menu_record,RESEARCH_OBSERVED,,,,PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,true,false,false,verification:PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,
CF27_XBOXUNKNOWN_RTG_HEAD_022,data/research/cf27/exports/partial-research-catalog-current/evidence_manifest.json,$.payload.entries[183],menu_record,RESEARCH_OBSERVED,,,,PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,true,false,false,verification:PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,
CF27_XBOXUNKNOWN_RTG_HEAD_022,data/research/cf27/exports/partial-research-catalog-current/evidence_manifest.json,$.payload.entries[184],menu_record,RESEARCH_OBSERVED,,,,PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,true,false,false,verification:PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,
CF27_XBOXUNKNOWN_RTG_HEAD_022,data/research/cf27/exports/partial-research-catalog-current/evidence_manifest.json,$.payload.entries[185],menu_record,RESEARCH_OBSERVED,,,,PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,true,false,false,verification:PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,
CF27_XBOXUNKNOWN_RTG_HEAD_023,data/research/cf27/exports/partial-research-catalog-current/evidence_manifest.json,$.payload.entries[186],menu_record,RESEARCH_OBSERVED,,,,PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,true,false,false,verification:PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,
CF27_XBOXUNKNOWN_RTG_HEAD_023,data/research/cf27/exports/partial-research-catalog-current/evidence_manifest.json,$.payload.entries[187],menu_record,RESEARCH_OBSERVED,,,,PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,true,false,false,verification:PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,
CF27_XBOXUNKNOWN_RTG_HEAD_023,data/research/cf27/exports/partial-research-catalog-current/evidence_manifest.json,$.payload.entries[188],menu_record,RESEARCH_OBSERVED,,,,PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,true,false,false,verification:PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,
CF27_XBOXUNKNOWN_RTG_HEAD_023,data/research/cf27/exports/partial-research-catalog-current/evidence_manifest.json,$.payload.entries[189],menu_record,RESEARCH_OBSERVED,,,,PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,true,false,false,verification:PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,
CF27_XBOXUNKNOWN_RTG_EYECOLOR_006,data/research/cf27/exports/partial-research-catalog-current/evidence_manifest.json,$.payload.entries[19],menu_record,PLACEHOLDER,,,,PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,true,false,false,verification:PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,placeholderToken
CF27_XBOXUNKNOWN_RTG_HEAD_023,data/research/cf27/exports/partial-research-catalog-current/evidence_manifest.json,$.payload.entries[190],menu_record,RESEARCH_OBSERVED,,,,PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,true,false,false,verification:PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,
CF27_XBOXUNKNOWN_RTG_HEAD_023,data/research/cf27/exports/partial-research-catalog-current/evidence_manifest.json,$.payload.entries[191],menu_record,RESEARCH_OBSERVED,,,,PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,true,false,false,verification:PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,
CF27_XBOXUNKNOWN_RTG_HEAD_023,data/research/cf27/exports/partial-research-catalog-current/evidence_manifest.json,$.payload.entries[192],menu_record,RESEARCH_OBSERVED,,,,PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,true,false,false,verification:PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,
CF27_XBOXUNKNOWN_RTG_HEAD_024,data/research/cf27/exports/partial-research-catalog-current/evidence_manifest.json,$.payload.entries[193],menu_record,RESEARCH_OBSERVED,,,,PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,true,false,false,verification:PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,
CF27_XBOXUNKNOWN_RTG_HEAD_024,data/research/cf27/exports/partial-research-catalog-current/evidence_manifest.json,$.payload.entries[194],menu_record,RESEARCH_OBSERVED,,,,PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,true,false,false,verification:PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,
CF27_XBOXUNKNOWN_RTG_HEAD_024,data/research/cf27/exports/partial-research-catalog-current/evidence_manifest.json,$.payload.entries[195],menu_record,RESEARCH_OBSERVED,,,,PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,true,false,false,verification:PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,
CF27_XBOXUNKNOWN_RTG_HEAD_024,data/research/cf27/exports/partial-research-catalog-current/evidence_manifest.json,$.payload.entries[196],menu_record,RESEARCH_OBSERVED,,,,PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,true,false,false,verification:PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,
CF27_XBOXUNKNOWN_RTG_HEAD_024,data/research/cf27/exports/partial-research-catalog-current/evidence_manifest.json,$.payload.entries[197],menu_record,RESEARCH_OBSERVED,,,,PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,true,false,false,verification:PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,
CF27_XBOXUNKNOWN_RTG_HEAD_024,data/research/cf27/exports/partial-research-catalog-current/evidence_manifest.json,$.payload.entries[198],menu_record,RESEARCH_OBSERVED,,,,PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,true,false,false,verification:PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,
CF27_XBOXUNKNOWN_RTG_HEAD_024,data/research/cf27/exports/partial-research-catalog-current/evidence_manifest.json,$.payload.entries[199],menu_record,RESEARCH_OBSERVED,,,,PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,true,false,false,verification:PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,
CF27_XBOXUNKNOWN_RTG_EARSHAPE_002,data/research/cf27/exports/partial-research-catalog-current/evidence_manifest.json,$.payload.entries[2],menu_record,PLACEHOLDER,,,,PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,true,false,false,verification:PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,placeholderToken
CF27_XBOXUNKNOWN_RTG_EYECOLOR_007,data/research/cf27/exports/partial-research-catalog-current/evidence_manifest.json,$.payload.entries[20],menu_record,PLACEHOLDER,,,,PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,true,false,false,verification:PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,placeholderToken
CF27_XBOXUNKNOWN_RTG_HEAD_025,data/research/cf27/exports/partial-research-catalog-current/evidence_manifest.json,$.payload.entries[200],menu_record,RESEARCH_OBSERVED,,,,PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,true,false,false,verification:PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,
CF27_XBOXUNKNOWN_RTG_HEAD_025,data/research/cf27/exports/partial-research-catalog-current/evidence_manifest.json,$.payload.entries[201],menu_record,RESEARCH_OBSERVED,,,,PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,true,false,false,verification:PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,
CF27_XBOXUNKNOWN_RTG_HEAD_025,data/research/cf27/exports/partial-research-catalog-current/evidence_manifest.json,$.payload.entries[202],menu_record,RESEARCH_OBSERVED,,,,PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,true,false,false,verification:PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,
CF27_XBOXUNKNOWN_RTG_HEAD_025,data/research/cf27/exports/partial-research-catalog-current/evidence_manifest.json,$.payload.entries[203],menu_record,RESEARCH_OBSERVED,,,,PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,true,false,false,verification:PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,
CF27_XBOXUNKNOWN_RTG_HEAD_025,data/research/cf27/exports/partial-research-catalog-current/evidence_manifest.json,$.payload.entries[204],menu_record,RESEARCH_OBSERVED,,,,PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,true,false,false,verification:PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,
CF27_XBOXUNKNOWN_RTG_HEAD_025,data/research/cf27/exports/partial-research-catalog-current/evidence_manifest.json,$.payload.entries[205],menu_record,RESEARCH_OBSERVED,,,,PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,true,false,false,verification:PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,
CF27_XBOXUNKNOWN_RTG_HEAD_025,data/research/cf27/exports/partial-research-catalog-current/evidence_manifest.json,$.payload.entries[206],menu_record,RESEARCH_OBSERVED,,,,PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,true,false,false,verification:PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,
CF27_XBOXUNKNOWN_RTG_HEAD_026,data/research/cf27/exports/partial-research-catalog-current/evidence_manifest.json,$.payload.entries[207],menu_record,RESEARCH_OBSERVED,,,,PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,true,false,false,verification:PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,
CF27_XBOXUNKNOWN_RTG_HEAD_026,data/research/cf27/exports/partial-research-catalog-current/evidence_manifest.json,$.payload.entries[208],menu_record,RESEARCH_OBSERVED,,,,PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,true,false,false,verification:PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,
CF27_XBOXUNKNOWN_RTG_HEAD_026,data/research/cf27/exports/partial-research-catalog-current/evidence_manifest.json,$.payload.entries[209],menu_record,RESEARCH_OBSERVED,,,,PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,true,false,false,verification:PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,
CF27_XBOXUNKNOWN_RTG_EYECOLOR_007,data/research/cf27/exports/partial-research-catalog-current/evidence_manifest.json,$.payload.entries[21],menu_record,PLACEHOLDER,,,,PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,true,false,false,verification:PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,placeholderToken
CF27_XBOXUNKNOWN_RTG_HEAD_026,data/research/cf27/exports/partial-research-catalog-current/evidence_manifest.json,$.payload.entries[210],menu_record,RESEARCH_OBSERVED,,,,PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,true,false,false,verification:PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,
CF27_XBOXUNKNOWN_RTG_HEAD_026,data/research/cf27/exports/partial-research-catalog-current/evidence_manifest.json,$.payload.entries[211],menu_record,RESEARCH_OBSERVED,,,,PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,true,false,false,verification:PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,
CF27_XBOXUNKNOWN_RTG_HEAD_026,data/research/cf27/exports/partial-research-catalog-current/evidence_manifest.json,$.payload.entries[212],menu_record,RESEARCH_OBSERVED,,,,PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,true,false,false,verification:PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,
CF27_XBOXUNKNOWN_RTG_HEAD_026,data/research/cf27/exports/partial-research-catalog-current/evidence_manifest.json,$.payload.entries[213],menu_record,RESEARCH_OBSERVED,,,,PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,true,false,false,verification:PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,
CF27_XBOXUNKNOWN_RTG_HEAD_027,data/research/cf27/exports/partial-research-catalog-current/evidence_manifest.json,$.payload.entries[214],menu_record,RESEARCH_OBSERVED,,,,PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,true,false,false,verification:PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,
CF27_XBOXUNKNOWN_RTG_HEAD_027,data/research/cf27/exports/partial-research-catalog-current/evidence_manifest.json,$.payload.entries[215],menu_record,RESEARCH_OBSERVED,,,,PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,true,false,false,verification:PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,
CF27_XBOXUNKNOWN_RTG_HEAD_027,data/research/cf27/exports/partial-research-catalog-current/evidence_manifest.json,$.payload.entries[216],menu_record,RESEARCH_OBSERVED,,,,PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,true,false,false,verification:PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,
CF27_XBOXUNKNOWN_RTG_HEAD_027,data/research/cf27/exports/partial-research-catalog-current/evidence_manifest.json,$.payload.entries[217],menu_record,RESEARCH_OBSERVED,,,,PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,true,false,false,verification:PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,
CF27_XBOXUNKNOWN_RTG_HEAD_027,data/research/cf27/exports/partial-research-catalog-current/evidence_manifest.json,$.payload.entries[218],menu_record,RESEARCH_OBSERVED,,,,PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,true,false,false,verification:PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,
CF27_XBOXUNKNOWN_RTG_HEAD_027,data/research/cf27/exports/partial-research-catalog-current/evidence_manifest.json,$.payload.entries[219],menu_record,RESEARCH_OBSERVED,,,,PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,true,false,false,verification:PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,
CF27_XBOXUNKNOWN_RTG_EYESHAPE_001,data/research/cf27/exports/partial-research-catalog-current/evidence_manifest.json,$.payload.entries[22],menu_record,PLACEHOLDER,,,,PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,true,false,false,verification:PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,placeholderToken
CF27_XBOXUNKNOWN_RTG_HEAD_027,data/research/cf27/exports/partial-research-catalog-current/evidence_manifest.json,$.payload.entries[220],menu_record,RESEARCH_OBSERVED,,,,PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,true,false,false,verification:PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,
CF27_XBOXUNKNOWN_RTG_HEAD_028,data/research/cf27/exports/partial-research-catalog-current/evidence_manifest.json,$.payload.entries[221],menu_record,RESEARCH_OBSERVED,,,,PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,true,false,false,verification:PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,
CF27_XBOXUNKNOWN_RTG_HEAD_028,data/research/cf27/exports/partial-research-catalog-current/evidence_manifest.json,$.payload.entries[222],menu_record,RESEARCH_OBSERVED,,,,PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,true,false,false,verification:PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,
CF27_XBOXUNKNOWN_RTG_HEAD_028,data/research/cf27/exports/partial-research-catalog-current/evidence_manifest.json,$.payload.entries[223],menu_record,RESEARCH_OBSERVED,,,,PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,true,false,false,verification:PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,
CF27_XBOXUNKNOWN_RTG_HEAD_028,data/research/cf27/exports/partial-research-catalog-current/evidence_manifest.json,$.payload.entries[224],menu_record,RESEARCH_OBSERVED,,,,PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,true,false,false,verification:PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,
CF27_XBOXUNKNOWN_RTG_HEAD_028,data/research/cf27/exports/partial-research-catalog-current/evidence_manifest.json,$.payload.entries[225],menu_record,RESEARCH_OBSERVED,,,,PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,true,false,false,verification:PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,
CF27_XBOXUNKNOWN_RTG_HEAD_028,data/research/cf27/exports/partial-research-catalog-current/evidence_manifest.json,$.payload.entries[226],menu_record,RESEARCH_OBSERVED,,,,PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,true,false,false,verification:PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,
CF27_XBOXUNKNOWN_RTG_HEAD_028,data/research/cf27/exports/partial-research-catalog-current/evidence_manifest.json,$.payload.entries[227],menu_record,RESEARCH_OBSERVED,,,,PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,true,false,false,verification:PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,
